n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.08025003108291719,-0.2382693433174812,0.04296875,127.8203125,False
20,-0.11962176736524324,-0.38989528906496923,0.0703125,127.08984375,False
30,-0.1401861529320473,-0.4472766257227168,0.09765625,128.15625,False
40,-0.2538727937633489,-0.7093200464199713,0.15234375,126.51171875,False
50,-0.3225940765835143,-1.0418569844306071,0.21875,128.36328125,False
60,-0.4628679250808678,-1.2855415400962138,0.25390625,126.5859375,False
70,-0.39392331580923917,-1.2204530303470833,0.28125,127.5625,False
80,-0.5428434268059253,-1.5051184436964793,0.3203125,123.49609375,False
90,-0.5600458556107075,-1.6760341164990897,0.38671875,126.75,False
100,-0.7283111256838157,-2.0589289626408704,0.4921875,124.16015625,False
200,-0.9189979036268776,-2.636462323326711,0.796875,123.0,False
300,-1.1712647011290294,-3.0248467211917105,1.20703125,108.6484375,False
400,-1.2237793726417865,-3.229378106423472,1.58203125,113.5625,False
500,-1.282796200091001,-3.3089828184786527,1.9140625,108.12890625,False
600,-1.2405612021731853,-2.960246951829436,2.29296875,105.41796875,False
700,-1.1271131176071438,-2.7932140184432077,2.7109375,111.546875,False
800,-1.0852047386932,-2.5013634244034892,3.19140625,104.515625,False
900,-1.0010178310657982,-2.5252249173479266,3.578125,107.1640625,False
1000,-0.9149953253500266,-2.3512385779028904,3.9609375,113.93359375,False
2000,-0.6043114879996161,-1.335186458166021,8.0234375,87.890625,False
3000,-0.511190640158611,-0.9506232585299322,11.6796875,63.86328125,False
4000,-0.4019092321530517,-0.7204326233751337,15.66015625,62.3515625,False
5000,-0.3458888096958388,-0.5972339016728189,19.234375,50.96484375,False
6000,-0.32404898365685564,-0.48731583822011015,23.72265625,37.3359375,False
7000,-0.3002356463175576,-0.4227939925881639,27.6015625,33.76953125,False
8000,-0.28251014452011664,-0.3737248370049901,31.32421875,27.1640625,False
9000,-0.27033135292822136,-0.3346800226371284,35.32421875,21.62109375,False
10000,-0.2567856956660802,-0.2993417498280609,39.6640625,18.890625,False
20000,-0.21803867536144167,-0.1649381973846995,78.08984375,2.50390625,True
30000,-0.1936655343030644,-0.11600009675897206,116.32421875,1.515625,True
40000,-0.1914821022861721,-0.09214993640840254,156.12109375,1.0078125,True
50000,-0.17714387076816446,-0.07641704442632827,196.84765625,1.0,True
60000,-0.17794843637511581,-0.06768720126421425,234.20703125,1.0,True
70000,-0.17904302888025134,-0.06016819951477462,272.00390625,1.0,True
80000,-0.17532729253129942,-0.05561337950023894,312.81640625,1.0,True
90000,-0.17396929436773367,-0.05000993545032432,355.04296875,1.0,True
100000,-0.17303145811830534,-0.04762496562126622,390.359375,1.0,True
