n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.10566170065435686,-0.30325189149497606,0.0546875,127.6796875,False
20,-0.11857855336036414,-0.36823443967247094,0.06640625,127.2265625,False
30,-0.1827614353862313,-0.5550592656827686,0.10546875,127.4765625,False
40,-0.2208651483353052,-0.6825775593649155,0.14453125,126.7578125,False
50,-0.3544025113304669,-1.0321195593201695,0.203125,127.08203125,False
60,-0.38208935851574544,-1.0615926381527028,0.23046875,126.921875,False
70,-0.3921029269638442,-1.2007237670347588,0.2734375,127.7265625,False
80,-0.5784254007160933,-1.513185086227963,0.31640625,121.6640625,False
90,-0.5421865171243386,-1.6475581750990453,0.37890625,129.02734375,False
100,-0.5976037158417387,-1.7918116771873458,0.43359375,127.59375,False
200,-0.9463065524338747,-2.5081363705001056,0.87890625,116.84375,False
300,-1.075656257824344,-2.9054298731488535,1.12109375,121.08984375,False
400,-1.2251718558003908,-3.3062942145438785,1.5390625,115.703125,False
500,-1.2006776767698337,-3.2113290203473674,1.8359375,111.58984375,False
600,-1.1382179788452076,-3.016432184736028,2.3125,113.9296875,False
700,-1.1876587870696935,-2.8371656526609472,2.6328125,108.046875,False
800,-1.0873055777791218,-2.7795298220770532,3.109375,107.9921875,False
900,-1.0462915803765152,-2.5022425694191983,3.65234375,101.546875,False
1000,-0.9226893964187529,-2.251910085981735,3.94921875,109.2265625,False
2000,-0.6136886120450061,-1.340513455550121,7.77734375,92.59375,False
3000,-0.4755823504460051,-0.9654526801955648,11.56640625,76.52734375,False
4000,-0.4101550752372222,-0.7343444042297338,15.51171875,56.31640625,False
5000,-0.35965289453038213,-0.5868989321262816,19.44140625,48.546875,False
6000,-0.3345724538112414,-0.4952279878361386,23.26953125,35.9375,False
7000,-0.30988708051466407,-0.4315417217136072,27.5546875,30.25,False
8000,-0.2813247591912098,-0.37561970532989136,31.0390625,30.734375,False
9000,-0.27642626790543234,-0.33525019475675966,35.44140625,17.640625,False
10000,-0.26575731795987384,-0.3035916861119564,39.765625,17.125,False
20000,-0.2063797297195389,-0.16364020394010614,77.515625,3.72265625,True
30000,-0.19806972445026733,-0.11408179799333054,117.71484375,1.12109375,True
40000,-0.1834612577798266,-0.09052924032395143,155.65234375,1.02734375,True
50000,-0.18013746595202298,-0.07583917439437982,197.21875,1.0,True
60000,-0.17787656343814146,-0.0664221239366941,233.91015625,1.0,True
70000,-0.17515219792737313,-0.05900015239306366,273.28515625,1.00390625,True
80000,-0.17659371595326898,-0.05542539003265504,313.3046875,1.0,True
90000,-0.1728035843909212,-0.050306532318551395,354.01171875,1.0,True
100000,-0.17008386113596632,-0.04701721840809989,389.2578125,1.0,True
