n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.0,0.0,0.0,128.0,False
20,0.0,0.0,0.0,128.0,False
30,0.0,0.0,0.0,128.0,False
40,0.0,0.0,0.0,128.0,False
50,0.0,0.0,0.0,128.0,False
60,0.0,0.0,0.0,128.0,False
70,0.0,0.0,0.0,128.0,False
80,0.0,0.0,0.0,128.0,False
90,0.0,0.0,0.0,128.0,False
100,0.0,0.0,0.0,128.0,False
200,0.0,0.0,0.0,128.0,False
300,0.0,0.0,0.0,128.0,False
400,-0.02166084939249829,-0.02166084939249829,0.00390625,127.50390625,False
500,0.0,0.0,0.0,128.0,False
600,-0.02166084939249829,-0.02166084939249829,0.00390625,127.5078125,False
700,0.0,0.0,0.0,128.0,False
800,-0.04332169878499658,-0.04332169878499658,0.0078125,127.01171875,False
900,-0.02166084939249829,-0.02166084939249829,0.00390625,127.5078125,False
1000,-0.02166084939249829,-0.02166084939249829,0.00390625,127.5078125,False
2000,-0.04332169878499658,-0.04332169878499658,0.0078125,127.01171875,False
3000,-0.04332169878499658,-0.04332169878499658,0.0078125,127.01171875,False
4000,-0.02166084939249829,-0.02166084939249829,0.00390625,127.5078125,False
5000,-0.10830424696249145,-0.10830424696249145,0.01953125,125.52734375,False
6000,-0.12996509635498973,-0.12996509635498973,0.0234375,125.0390625,False
7000,-0.06498254817749487,-0.06498254817749487,0.01171875,126.51953125,False
8000,-0.08664339756999316,-0.08664339756999316,0.015625,126.0234375,False
9000,-0.17328679513998632,-0.17328679513998632,0.03125,124.05078125,False
10000,-0.10830424696249145,-0.10830424696249145,0.01953125,125.52734375,False
20000,-0.19494764453248462,-0.19494764453248462,0.03515625,123.55859375,False
30000,-0.38989528906496923,-0.38989528906496923,0.0703125,119.09765625,False
40000,-0.5415212348124572,-0.5415212348124572,0.1171875,115.65234375,False
50000,-0.7797905781299378,-0.7797905781299378,0.15625,110.21484375,False
60000,-0.7148080299524431,-0.7148080299524431,0.15625,111.6875,False
70000,-0.888094825092429,-0.888094825092429,0.1640625,107.74609375,False
80000,-0.9747382226624219,-0.9747382226624219,0.19921875,105.75390625,False
90000,-0.9747382226624219,-0.9747382226624219,0.19921875,105.74609375,False
100000,-1.1696858671949069,-1.1696858671949069,0.21875,101.33203125,False
