n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.04332169878499658,-0.04332169878499658,0.0078125,127.01171875,False
20,-0.06498254817749487,-0.06498254817749487,0.01171875,126.51953125,False
30,-0.08664339756999316,-0.08664339756999316,0.015625,126.03125,False
40,-0.12996509635498973,-0.12996509635498973,0.0234375,125.03515625,False
50,-0.17328679513998632,-0.17328679513998632,0.03125,124.05078125,False
60,-0.25993019270997947,-0.25993019270997947,0.046875,122.06640625,False
70,-0.19494764453248462,-0.19494764453248462,0.03515625,123.55078125,False
80,-0.4548778372424641,-0.4548778372424641,0.0859375,117.6171875,False
90,-0.2166084939249829,-0.2166084939249829,0.0390625,123.06640625,False
100,-0.28159104210247776,-0.28159104210247776,0.05078125,121.57421875,False
200,-0.6065037829899519,-0.6065037829899519,0.109375,114.16796875,False
300,-0.9530773732699237,-0.9530773732699237,0.18359375,106.28125,False
400,-1.364633511727392,-1.364633511727392,0.296875,96.859375,False
500,-1.3862943611198904,-1.3862943611198904,0.296875,96.37109375,False
600,-1.732867951399864,-1.732867951399864,0.3828125,88.45703125,False
700,-1.9927981441098441,-1.9927981441098441,0.4140625,82.55859375,False
800,-2.2743891862123227,-2.2743891862123227,0.5625,76.1015625,False
900,-2.534319378922303,-2.534319378922303,0.62890625,70.15625,False
1000,-2.924214667987273,-2.924214667987273,0.7109375,61.30078125,False
2000,-4.115561384574682,-4.115561384574682,1.31640625,34.109375,False
3000,-4.808708565134629,-4.808708565134629,1.8984375,18.30859375,False
4000,-5.133621306022104,-5.133621306022104,2.59375,10.89453125,False
5000,-5.436873197517081,-5.436873197517081,3.453125,3.97265625,False
6000,-5.436873197517081,-5.436873197517081,3.98828125,3.97265625,False
7000,-5.501855745694576,-5.501855745694576,4.7265625,2.4921875,False
8000,-5.501855745694576,-5.501855745694576,5.3984375,2.484375,False
9000,-5.545177444479573,-5.545177444479573,6.04296875,1.5,False
10000,-5.545177444479573,-5.545177444479573,6.6328125,1.5,False
20000,-5.545177444479573,-5.545177444479573,13.32421875,1.5,False
30000,-5.545177444479573,-5.545177444479573,20.01953125,1.5,False
40000,-5.545177444479573,-5.545177444479573,26.1875,1.5,False
50000,-5.545177444479573,-5.545177444479573,32.6796875,1.5,False
60000,-5.545177444479573,-5.545177444479573,40.08984375,1.5,False
70000,-5.545177444479573,-5.545177444479573,46.34765625,1.5,False
80000,-5.545177444479573,-5.545177444479573,51.84375,1.5,False
90000,-5.545177444479573,-5.545177444479573,59.16796875,1.5,False
100000,-5.545177444479573,-5.545177444479573,64.37890625,1.5,False
