n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-1.147210117434214,-2.6103119337335374,0.63671875,100.38671875,False
20,-1.5516278676469435,-3.0451488200465646,1.171875,82.78125,False
30,-1.7064471189686377,-3.4329999206023607,1.70703125,75.9375,False
40,-1.5257003487693113,-2.8780456416663474,2.421875,69.23828125,False
50,-1.6096074084371812,-2.7501700546811856,2.81640625,54.421875,False
60,-1.5252707648514667,-2.514017373120933,3.55859375,49.3671875,False
70,-1.4338672609501004,-2.2997830873060727,4.0390625,49.04296875,False
80,-1.4969168637520878,-2.14128717043844,4.6640625,33.53125,False
90,-1.3112452693641812,-1.935161173012244,5.234375,40.3046875,False
100,-1.2750781861156415,-1.8010940123523058,5.91796875,32.15625,False
200,-0.9934587674531026,-1.025220514474444,11.58984375,10.3359375,False
300,-0.9262018598913266,-0.7318607025518686,17.1015625,3.31640625,True
400,-0.9027286660751905,-0.5912247607577299,22.984375,1.26953125,True
500,-0.864147792340314,-0.49407754751594307,28.61328125,1.3828125,True
600,-0.8550630419141326,-0.42715623398308544,34.31640625,1.01171875,True
700,-0.8335770352503444,-0.3914847247561043,39.76953125,1.0078125,True
800,-0.8156570905106798,-0.3520915095407177,46.84765625,1.0,True
900,-0.8160515981142549,-0.3303814477315376,52.41796875,1.0,True
1000,-0.8085684134571123,-0.31055605508555634,57.3046875,1.0,True
2000,-0.784944770444029,-0.2213626941627063,115.5,1.0,True
3000,-0.7792882027847609,-0.19457174981142672,173.01953125,1.0,True
4000,-0.7810599639899413,-0.18744137067378522,230.609375,1.0,True
5000,-0.779786394231904,-0.17489803335289258,288.1484375,1.0,True
6000,-0.7703692180139826,-0.16581636419680912,348.09765625,1.0,True
7000,-0.7640119422479545,-0.16636530895851975,404.296875,1.0,True
8000,-0.767308533348905,-0.16339271647145284,460.4921875,1.0,True
9000,-0.7679913216930688,-0.16426227272752053,520.65234375,1.0,True
10000,-0.7659130010424754,-0.15777618065371327,575.20703125,1.0,True
20000,-0.7633540203060404,-0.1532883229393041,1153.58984375,1.0,True
30000,-0.763872053847427,-0.1539206329472321,1728.3125,1.0,True
40000,-0.7611921826750344,-0.15206656432643922,2310.26953125,1.0,True
50000,-0.7585221892796711,-0.15128159686653905,2882.10546875,1.0,True
60000,-0.7601696144580947,-0.15254397331387745,3457.71875,1.0,True
70000,-0.759490222551468,-0.15093413337988182,4029.6328125,1.0,True
80000,-0.7607982609226456,-0.14966719292938366,4615.15234375,1.0,True
90000,-0.7590247956153633,-0.15004937391580048,5192.546875,1.0,True
100000,-0.759278046181779,-0.14999989180235976,5762.92578125,1.0,True
