n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.3222184276354345,-0.9208469026823961,0.171875,125.2890625,False
20,-0.6360345602740297,-1.5346413081099448,0.3046875,116.69140625,False
30,-0.8142829077728105,-2.1260452925314706,0.5546875,117.69921875,False
40,-0.856589824550607,-2.205393431658589,0.625,116.2890625,False
50,-1.041425812273309,-2.709760986774759,0.75,113.703125,False
60,-1.2489665273440214,-3.0466467782027435,1.0,104.75390625,False
70,-1.1654136856972013,-2.640278241714829,1.203125,104.1640625,False
80,-1.3051216869726041,-2.9610170180204474,1.2265625,98.4453125,False
90,-1.302745238691161,-3.1138371677921888,1.4453125,101.37109375,False
100,-1.4611326372595157,-3.1566021666442547,1.87890625,85.05859375,False
200,-1.2877821739370496,-2.616156150526307,3.37890625,76.0,False
300,-1.1843491695835486,-2.0052237033033653,5.10546875,52.72265625,False
400,-0.9611019972734552,-1.5611795535133601,6.6328125,49.6640625,False
500,-0.9100958000962593,-1.2916854961540907,8.5390625,35.8828125,False
600,-0.8154715363036797,-1.0941767904614936,10.03515625,28.49609375,False
700,-0.7722298821795368,-1.0031148930362312,11.421875,24.4140625,False
800,-0.6982430649379943,-0.841908622413031,13.4921875,20.65625,False
900,-0.6806125195074312,-0.7423742068638102,15.6484375,14.109375,False
1000,-0.6488042150354038,-0.7175482214613516,16.625,12.375,False
2000,-0.564551271654154,-0.38662840450761277,33.4609375,2.0234375,True
3000,-0.5308053513884141,-0.28147987189481427,50.12890625,1.1484375,True
4000,-0.5144598568017582,-0.22533451969146204,67.25390625,1.0,True
5000,-0.4935487350934838,-0.19648927101565433,83.76171875,1.0,True
6000,-0.4797589750234033,-0.16992361985662804,100.7734375,1.0,True
7000,-0.48080402458858834,-0.15373913433780756,117.91796875,1.0,True
8000,-0.47980479756289013,-0.14306276054087216,135.99609375,1.0,True
9000,-0.47215777395863523,-0.13690179895287552,151.078125,1.0,True
10000,-0.47697218027130417,-0.13152005394488275,167.23046875,1.0,True
20000,-0.4709274091131558,-0.09771481659523275,336.421875,1.0,True
30000,-0.45943887602052197,-0.08621831522156015,504.49609375,1.0,True
40000,-0.4606075254334936,-0.08287964347842093,672.38671875,1.0,True
50000,-0.45515773210385807,-0.07847086026817869,840.64453125,1.0,True
60000,-0.4546744694746041,-0.07580913051037624,1004.78125,1.0,True
70000,-0.45843250950460873,-0.076428693072939,1174.91015625,1.0,True
80000,-0.45709002032169527,-0.0751152486643885,1346.3046875,1.0,True
90000,-0.4536120198587604,-0.07255938924096701,1517.49609375,1.0,True
100000,-0.45890185082802526,-0.07399145873993639,1682.9765625,1.0,True
