n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.0,0.0,0.0,128.0,False
20,0.0,0.0,0.0,128.0,False
30,0.0,0.0,0.0,128.0,False
40,0.0,0.0,0.0,128.0,False
50,-0.014581244875190514,-0.04332169878499658,0.0078125,127.6328125,False
60,0.0,0.0,0.0,128.0,False
70,0.0,0.0,0.0,128.0,False
80,-0.005936819350564114,-0.02166084939249829,0.00390625,127.84375,False
90,-0.011873638701128227,-0.04332169878499658,0.0078125,127.78515625,False
100,-0.013538030870311432,-0.02166084939249829,0.00390625,127.55859375,False
200,-0.05484528999124322,-0.10830424696249145,0.01953125,127.234375,False
300,-0.0689049278639942,-0.15162594574748803,0.02734375,126.3125,False
400,-0.03509930910094514,-0.10830424696249145,0.01953125,127.6953125,False
500,-0.051344946145318864,-0.12996509635498973,0.0234375,126.77734375,False
600,-0.038249605451987904,-0.10830424696249145,0.01953125,128.078125,False
700,-0.07963578139837876,-0.2166084939249829,0.0390625,125.9140625,False
800,-0.0944881569429918,-0.2382693433174812,0.04296875,126.37109375,False
900,-0.12718698471214387,-0.33980457484481696,0.06640625,126.66796875,False
1000,-0.11274130517166463,-0.30325189149497606,0.0546875,127.27734375,False
2000,-0.18072132871752258,-0.5106445673119607,0.09765625,127.48046875,False
3000,-0.3245932419625836,-0.8152502618939673,0.16796875,123.86328125,False
4000,-0.47633904582517,-1.2620412747870915,0.2734375,120.66015625,False
5000,-0.5885287512278488,-1.5090738913859374,0.34765625,121.25,False
6000,-0.7147163061097455,-1.7717678662606828,0.40234375,118.3671875,False
7000,-0.8142057056911834,-1.9331033877600243,0.47265625,113.046875,False
8000,-0.8328785802671761,-2.056243292689155,0.51171875,115.18359375,False
9000,-0.94068979147455,-2.4593759787257854,0.61328125,116.55078125,False
10000,-0.900082872622836,-2.296216908801811,0.62890625,113.75,False
20000,-1.4226740290444617,-3.24530772518101,1.265625,94.88671875,False
30000,-1.4938388042135298,-3.2741249320300403,1.953125,92.15234375,False
40000,-1.3366246356922618,-2.8585128861363263,2.45703125,86.25,False
50000,-1.2624896395216225,-2.489903985180317,3.44921875,73.88671875,False
60000,-1.1499350668589852,-2.217675078387568,4.19140625,68.1015625,False
70000,-1.1613573558293766,-2.104131436624334,4.48046875,67.953125,False
80000,-1.0785734955282877,-1.8689297636310125,5.29296875,58.04296875,False
90000,-0.9702824786719976,-1.6759855799421044,5.8828125,57.6328125,False
100000,-0.968210108932395,-1.5678927449514735,6.48828125,49.30859375,False
