n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.8079611029325684,-2.0769999478080394,4.25,119.47265625,False
20,-0.4354195383719903,-1.1806382548587675,8.6953125,121.203125,False
30,-0.3326925706573723,-0.8479321475800418,12.55859375,108.984375,False
40,-0.27504166855561113,-0.6394403216041189,17.29296875,97.09765625,False
50,-0.21606498288922044,-0.5263719210284017,21.33203125,104.85546875,False
60,-0.18972637338863302,-0.43757268067280053,26.0078125,91.92578125,False
70,-0.18022062587963017,-0.37851374604342736,29.78125,82.99609375,False
80,-0.16027959044174614,-0.3295697500952413,34.5234375,79.765625,False
90,-0.1381105319771781,-0.2936013034393675,38.90234375,82.2734375,False
100,-0.13983756187528665,-0.2619921943506236,43.453125,69.0625,False
200,-0.09337921925260385,-0.13715692615200195,86.50390625,34.65234375,False
300,-0.08109001388199029,-0.09252189872703408,129.73828125,17.76171875,False
400,-0.07251030698455682,-0.07299813570169393,171.296875,9.7890625,False
500,-0.06667696144291799,-0.05861336867943205,216.921875,5.63671875,True
600,-0.06404628142916197,-0.05033713527480128,258.73046875,2.41796875,True
700,-0.061724541756595704,-0.04315086268590009,301.171875,1.60546875,True
800,-0.061527401517065775,-0.03872734400315568,345.140625,1.3359375,True
900,-0.059073069574852984,-0.03483379713406508,388.69140625,1.05078125,True
1000,-0.06020083035318221,-0.03194357149725993,430.578125,1.01953125,True
2000,-0.05440949949682017,-0.018586508964555708,861.27734375,1.0,True
3000,-0.05218738564127637,-0.013965404859483868,1290.4140625,1.0,True
4000,-0.05244625597827468,-0.011910623121677866,1717.7421875,1.0,True
5000,-0.050478183676225134,-0.01024383975929237,2151.79296875,1.0,True
6000,-0.05082908684782501,-0.009304291690006777,2588.4609375,1.0,True
7000,-0.05091986955943535,-0.008801328700494567,3012.9140625,1.0,True
8000,-0.050928470241669174,-0.008327246874051392,3439.77734375,1.0,True
9000,-0.0504616690009081,-0.00793351590270261,3875.1875,1.0,True
10000,-0.04995094719924602,-0.007518713311971995,4301.890625,1.0,True
20000,-0.049998047712089086,-0.006240183827247681,8604.81640625,1.0,True
30000,-0.04985993085703514,-0.005731667284209682,12919.25,1.0,True
40000,-0.0494736236917248,-0.00556400762855698,17212.71484375,1.0,True
50000,-0.0499106500472893,-0.005393757824340221,21521.2265625,1.0,True
60000,-0.049487247978978195,-0.005279816587362211,25830.0234375,1.0,True
70000,-0.04971214665320093,-0.005254191019243417,30128.72265625,1.0,True
80000,-0.04957358628133973,-0.0051536324247248005,34444.2734375,1.0,True
90000,-0.04958526055539141,-0.005134719172178532,38748.296875,1.0,True
100000,-0.04959893859034474,-0.005138970643155212,43055.265625,1.0,True
