n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.3567226683229536,-0.991789463065445,10.0,123.91796875,False
20,-0.17807816972797735,-0.5308784429625668,20.0,135.55859375,False
30,-0.12387500625180398,-0.36063502687195237,30.0,131.0,False
40,-0.0994372643344629,-0.275503560434266,40.0,123.6953125,False
50,-0.0755205577057444,-0.22627662729369574,50.0,133.609375,False
60,-0.0667251915542417,-0.1879667005157283,60.0,129.26171875,False
70,-0.05571033083321501,-0.16225525614951758,70.0,132.828125,False
80,-0.04964538573894354,-0.14030187520734339,80.0,133.6640625,False
90,-0.045363084000837786,-0.1281472429467911,90.0,127.6171875,False
100,-0.043219238502978936,-0.11252182631532559,100.0,116.55859375,False
200,-0.01982446675958347,-0.058101534403654585,200.0,135.2109375,False
300,-0.013627033426307642,-0.038819833073803205,300.0,131.89453125,False
400,-0.01069205604759441,-0.02928710508988292,400.0,124.7421875,False
500,-0.00834783361542674,-0.023141198162920266,500.0,128.11328125,False
600,-0.0070640418405892354,-0.01993695935739198,600.0,125.171875,False
700,-0.005965464662584127,-0.016923452886929344,700.0,129.1328125,False
800,-0.004992903015473524,-0.015184843076039874,800.0,134.68359375,False
900,-0.004424309338673985,-0.012990897767898314,900.0,132.609375,False
1000,-0.004046131925352708,-0.011762294853548757,1000.0,127.28125,False
2000,-0.0021063202001368863,-0.005851872425878716,2000.0,121.5859375,False
3000,-0.0013334200872843515,-0.0038572231804345296,3000.0,126.7265625,False
4000,-0.0010685479785867635,-0.0029210707823497796,4000.0,120.19921875,False
5000,-0.0007940531937110875,-0.002339906854248341,5000.0,126.77734375,False
6000,-0.0007156903769546569,-0.00198220986293125,6000.0,122.0390625,False
7000,-0.0005855967706991525,-0.0016651454826365328,7000.0,123.67578125,False
8000,-0.000507467517485878,-0.0014692852831998953,8000.0,125.63671875,False
9000,-0.00047055754850353483,-0.0013075258871433312,9000.0,119.65625,False
10000,-0.00037960758499929435,-0.001174714792704295,10000.0,136.5546875,False
20000,-0.0002008599900166637,-0.0005920366311052554,20000.0,126.5,False
30000,-0.00013008976527526043,-0.0003844621547880731,30000.0,133.67578125,False
40000,-0.00010726839085837196,-0.0002868091800325502,40000.0,119.234375,False
50000,-7.97318272608343e-05,-0.00023268000881452672,50000.0,127.02734375,False
60000,-6.937825153770158e-05,-0.00019140627354768418,60000.0,122.12109375,False
70000,-5.577280847948454e-05,-0.0001669682396520624,70000.0,130.57421875,False
80000,-5.033802996475337e-05,-0.000150180077426494,80000.0,126.3125,False
90000,-4.282804304481889e-05,-0.00012785344102825237,90000.0,134.73046875,False
100000,-4.076192112678374e-05,-0.00011556955722728152,100000.0,126.8046875,False
