n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.3166177988202206,-1.0291511496448875,0.19140625,128.94140625,False
20,-0.3977256929923734,-1.3148036010084594,0.26953125,128.43359375,False
30,-0.6563001409897353,-2.0665047566796173,0.5234375,130.84375,False
40,-0.7655171141812306,-2.39781198089577,0.734375,131.86328125,False
50,-0.8650125509246637,-2.6950250052588176,0.79296875,128.33203125,False
60,-0.9528293227838378,-2.836454729158085,0.99609375,129.03125,False
70,-0.906984910041747,-2.8206434820226143,1.13671875,135.78125,False
80,-1.0932634878306446,-3.040392929262633,1.28125,122.3203125,False
90,-1.0787910297406382,-3.2561121509699418,1.48828125,130.83203125,False
100,-1.0965387391017787,-3.120511978022024,1.8359375,124.1015625,False
200,-0.9535288524751631,-2.613520015127781,3.45703125,123.59375,False
300,-0.6912853109726617,-1.9041220664686407,5.16015625,130.66796875,False
400,-0.5865182910035256,-1.5815157305574403,6.59375,123.6875,False
500,-0.4396438150398908,-1.2441833474453503,8.39453125,135.421875,False
600,-0.3711101098050538,-1.046622040338115,10.11328125,129.26953125,False
700,-0.3223525465857613,-0.938631909012012,11.3671875,132.5625,False
800,-0.3074317575734003,-0.8030960858229997,13.61328125,117.41015625,False
900,-0.2349313086071761,-0.7029271880887639,15.55078125,135.53515625,False
1000,-0.23603465107088736,-0.6644690078826376,16.71484375,126.4140625,False
2000,-0.11297289887340894,-0.3373888001428796,33.59375,132.296875,False
3000,-0.08177604347719007,-0.2276274906325801,50.4453125,121.4453125,False
4000,-0.060331993299555964,-0.17081289318430273,67.36328125,125.01953125,False
5000,-0.04880048167516727,-0.13655234344845105,84.2734375,125.39453125,False
6000,-0.039606579976776635,-0.11602426703979642,101.4921875,131.64453125,False
7000,-0.03606787098863659,-0.0976955108603921,118.6484375,121.2890625,False
8000,-0.030215047853186197,-0.08659008066355267,134.48046875,131.015625,False
9000,-0.027472869027837216,-0.07692679109767898,152.34765625,127.40625,False
10000,-0.025256737361946942,-0.07017398616371512,167.01953125,125.54296875,False
20000,-0.013052038613825884,-0.03494572292938879,336.96484375,120.5859375,False
30000,-0.00797621634474028,-0.023240887282184815,503.43359375,135.60546875,False
40000,-0.006369020572370194,-0.017504281242852745,670.73046875,123.67578125,False
50000,-0.004888187450078011,-0.014067776267099737,841.5546875,126.52734375,False
60000,-0.003943020660403054,-0.012053882662231626,1005.42578125,136.6015625,False
70000,-0.003410109876170931,-0.010171075427685755,1173.95703125,131.91015625,False
80000,-0.0029717979479000458,-0.0086887419819623,1346.08984375,130.51953125,False
90000,-0.002755317573087723,-0.007878588719164284,1517.5234375,125.875,False
100000,-0.002550180389167013,-0.0070578305269863115,1677.48046875,120.21484375,False
