n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.37793537212399886,-1.023735937296763,0.1953125,123.34765625,False
20,-0.5796861104529587,-1.4986102317625432,0.3203125,117.921875,False
30,-0.787404584085645,-2.02881542904916,0.48046875,116.38671875,False
40,-0.949729686637111,-2.2917109976206533,0.72265625,108.8359375,False
50,-1.095363891130532,-2.6751551617725817,0.81640625,106.21484375,False
60,-1.1936439808758197,-2.796533662898359,1.0390625,103.4765625,False
70,-1.1801419666694357,-2.933446483895476,1.1953125,108.48046875,False
80,-1.3152806348085095,-2.8617046565673943,1.30859375,96.80859375,False
90,-1.35992929497595,-3.284797634344981,1.57421875,94.35546875,False
100,-1.4690125214270764,-3.2992254613996796,1.76953125,91.6875,False
200,-1.2601721087029734,-2.543823074236655,3.4375,74.4765625,False
300,-1.0891857155318667,-1.9920918633881914,4.96875,63.46484375,False
400,-0.9971483103430598,-1.5455025959030226,6.9140625,44.80859375,False
500,-0.8714539441712843,-1.277746975724199,8.30859375,38.6875,False
600,-0.8077825096196789,-1.1040109973613899,10.0859375,30.54296875,False
700,-0.7437968537938208,-0.9655107263436652,11.6171875,23.6953125,False
800,-0.7181137596655869,-0.8569162997942185,13.77734375,18.140625,False
900,-0.6758582561517635,-0.7634991357458878,15.44140625,16.44140625,False
1000,-0.6565784573904543,-0.7032293817020951,16.9609375,12.33984375,False
2000,-0.5526216689672677,-0.39381729635597534,33.48828125,1.8984375,True
3000,-0.526250397034143,-0.2843815433371321,49.91015625,1.01953125,True
4000,-0.5187960312936764,-0.22597114629461099,67.52734375,1.0,True
5000,-0.4979218597743749,-0.19008960689725876,84.3046875,1.0,True
6000,-0.4959748565649251,-0.1722605982731414,101.95703125,1.0,True
7000,-0.4890368927017756,-0.15678872810050276,119.140625,1.0,True
8000,-0.4844498772926087,-0.146003907605711,134.71875,1.0,True
9000,-0.484598734231628,-0.1349504966691116,152.61328125,1.0,True
10000,-0.4756509452441088,-0.12601812704881193,167.4765625,1.0,True
20000,-0.46886106289651397,-0.09687029421876235,336.3203125,1.0,True
30000,-0.46349930612226714,-0.08606514952302113,502.98046875,1.0,True
40000,-0.46074941641367195,-0.07986352953351882,671.4296875,1.0,True
50000,-0.456793746615675,-0.07672221064028846,839.17578125,1.0,True
60000,-0.4591019270867267,-0.07648476316034661,1008.68359375,1.0,True
70000,-0.4558487177302085,-0.07381788470601906,1174.58203125,1.0,True
80000,-0.4570589922522099,-0.07175185478324729,1346.6875,1.0,True
90000,-0.4550400158282781,-0.07147388887960823,1513.09765625,1.0,True
100000,-0.4537836532731953,-0.06999162607779183,1675.3984375,1.0,True
