n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.2166084939249829,-0.2166084939249829,0.046875,123.046875,False
20,-0.4115561384574675,-0.4115561384574675,0.078125,118.59765625,False
30,-0.4548778372424641,-0.4548778372424641,0.0859375,117.61328125,False
40,-0.7364688793449413,-0.7364688793449413,0.140625,111.19921875,False
50,-0.9314165238774255,-0.9314165238774255,0.18359375,106.765625,False
60,-1.494598608082382,-1.494598608082382,0.30859375,93.90234375,False
70,-1.4079552105123887,-1.4079552105123887,0.29296875,95.89453125,False
80,-1.494598608082382,-1.494598608082382,0.328125,93.9140625,False
90,-1.667885403222369,-1.667885403222369,0.35546875,89.95703125,False
100,-1.7545288007923623,-1.7545288007923623,0.38671875,87.97265625,False
200,-3.292449107659745,-3.292449107659745,0.8359375,52.890625,False
300,-3.7689877942947088,-3.7689877942947088,1.22265625,42.0078125,False
400,-4.180543932752177,-4.180543932752177,1.45703125,32.62890625,False
500,-4.635421769994642,-4.635421769994642,1.8515625,22.24609375,False
600,-4.938673661489619,-4.938673661489619,2.2734375,15.34375,False
700,-5.241925552984596,-5.241925552984596,2.67578125,8.42578125,False
800,-5.415212348124583,-5.415212348124583,3.2265625,4.4609375,False
900,-5.4585340469095796,-5.4585340469095796,3.4765625,3.4765625,False
1000,-5.350229799947088,-5.350229799947088,3.82421875,5.9609375,False
2000,-5.545177444479573,-5.545177444479573,7.578125,1.5,False
3000,-5.545177444479573,-5.545177444479573,11.9375,1.5,False
4000,-5.545177444479573,-5.545177444479573,16.08984375,1.5,False
5000,-5.545177444479573,-5.545177444479573,19.3984375,1.5,False
6000,-5.545177444479573,-5.545177444479573,23.1328125,1.5,False
7000,-5.545177444479573,-5.545177444479573,27.26953125,1.5,False
8000,-5.545177444479573,-5.545177444479573,31.34765625,1.5,False
9000,-5.545177444479573,-5.545177444479573,35.390625,1.5,False
10000,-5.545177444479573,-5.545177444479573,38.9921875,1.5,False
20000,-5.545177444479573,-5.545177444479573,78.37890625,1.5,False
30000,-5.545177444479573,-5.545177444479573,117.53125,1.5,False
40000,-5.545177444479573,-5.545177444479573,155.984375,1.5,False
50000,-5.545177444479573,-5.545177444479573,193.9609375,1.5,False
60000,-5.545177444479573,-5.545177444479573,233.23046875,1.5,False
70000,-5.545177444479573,-5.545177444479573,274.2421875,1.5,False
80000,-5.545177444479573,-5.545177444479573,312.91796875,1.5,False
90000,-5.545177444479573,-5.545177444479573,350.65625,1.5,False
100000,-5.545177444479573,-5.545177444479573,391.15234375,1.5,False
