n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.019646409728433498,-0.06498254817749487,0.01171875,127.82421875,False
20,-0.018774755231112362,-0.06498254817749487,0.01171875,128.203125,False
30,-0.005065164853242982,-0.02166084939249829,0.00390625,128.2578125,False
40,-0.025583229078997613,-0.08664339756999316,0.015625,127.9609375,False
50,-0.07299886705805148,-0.2382693433174812,0.04296875,127.9921875,False
60,-0.04925158965579501,-0.15162594574748803,0.02734375,128.07421875,False
70,-0.04068608095662767,-0.15162594574748803,0.02734375,128.97265625,False
80,-0.09194518179672179,-0.32491274088747435,0.05859375,129.24609375,False
90,-0.15891458682211027,-0.5198603854199589,0.09375,126.96484375,False
100,-0.16521517952419582,-0.5198603854199589,0.09375,129.36328125,False
200,-0.2028831307760549,-0.6097329961664536,0.12109375,127.53515625,False
300,-0.3557957728302277,-1.0129055126005138,0.19921875,124.6171875,False
400,-0.4674268227681125,-1.4006148024938612,0.26953125,126.75,False
500,-0.43317844827663715,-1.4403966990202042,0.29296875,130.8125,False
600,-0.45856175234670715,-1.3870796807746688,0.3671875,129.40234375,False
700,-0.5309783835103987,-1.6129973177178276,0.41015625,128.36328125,False
800,-0.6999978209701262,-1.990554539034001,0.5234375,123.32421875,False
900,-0.6751700189148575,-2.1292515201045568,0.5703125,130.55859375,False
1000,-0.7912578102665515,-2.4743555935534824,0.6640625,129.81640625,False
2000,-0.9529348787742448,-2.811606911477018,1.28515625,129.26953125,False
3000,-1.086073744324618,-3.0456586778675745,1.96484375,119.66796875,False
4000,-1.052049292250101,-2.93507645207171,2.60546875,124.99609375,False
5000,-0.9907424940402026,-2.7474277111231795,3.03515625,130.8984375,False
6000,-0.8973097098975785,-2.4093488372664287,3.84765625,124.4140625,False
7000,-0.7620225952905495,-2.117235968434946,4.46484375,130.9375,False
8000,-0.6583820786141467,-1.848655531687174,5.28515625,129.375,False
9000,-0.6305515991384127,-1.7100972358529603,5.97265625,131.26171875,False
10000,-0.5373002485272903,-1.5268282332696241,6.734375,134.0,False
20000,-0.29303159494219455,-0.8451351078725746,12.85546875,132.85546875,False
30000,-0.19516934282922477,-0.5716940288589207,19.69921875,127.5078125,False
40000,-0.15358294647739143,-0.4386209758740944,26.078125,125.7578125,False
50000,-0.11663436925799206,-0.3381314982620182,33.5078125,131.60546875,False
60000,-0.09525559239234677,-0.2877333661605636,39.8515625,133.07421875,False
70000,-0.08990914833272247,-0.2505867356990895,45.3203125,124.39453125,False
80000,-0.07434972520649838,-0.21693702994819544,52.390625,131.65625,False
90000,-0.06632271021799367,-0.19086121453206004,59.51953125,131.37890625,False
100000,-0.06266566935021949,-0.17151455520947131,65.71484375,123.1796875,False
