n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,3.404391345826886,2.924168608411281,10.0,117.93359375,False
20,2.7508511536315323,2.4026421535628617,20.0,125.09375,False
30,2.3757227036464283,2.0906828444438283,30.0,126.48046875,False
40,2.121053917657985,1.870132785814095,40.0,129.13671875,False
50,1.9215378939367038,1.702903505174004,50.0,122.31640625,False
60,1.7722006138647417,1.5673298649046223,60.0,124.2734375,False
70,1.6398186914572712,1.4436704201297217,70.0,132.8046875,False
80,1.5226574939140591,1.3474443002247405,80.0,124.10546875,False
90,1.4325553505933473,1.2669904314491798,90.0,124.6171875,False
100,1.3521095109623553,1.1908104226430751,100.0,134.2109375,False
200,0.8738737001782457,0.7568827618563327,200.0,133.40625,False
300,0.6580298280119048,0.5624129195099913,300.0,134.66796875,False
400,0.5290803828937973,0.4524458936132761,400.0,120.05078125,False
500,0.458656040016772,0.3849754274027415,500.0,135.19140625,False
600,0.40484160250509227,0.3394101986334972,600.0,128.3671875,False
700,0.3640989641786286,0.30460736770827157,700.0,123.69140625,False
800,0.33995026454613386,0.2810212169736752,800.0,133.98046875,False
900,0.31537608934489103,0.2611134541738528,900.0,130.734375,False
1000,0.3002526213145015,0.24850513689219697,1000.0,129.62109375,False
2000,0.22953628587100022,0.19213608926821857,2000.0,135.08203125,False
3000,0.20622274942483826,0.17693211895889957,3000.0,125.7578125,False
4000,0.19588057389198257,0.17017511553917614,4000.0,129.8984375,False
5000,0.18800291641596129,0.16626301768981805,5000.0,119.6796875,False
6000,0.18462701920746638,0.16421280132306745,6000.0,125.78515625,False
7000,0.1816673207400252,0.16255050069596777,7000.0,129.7265625,False
8000,0.1792340264519031,0.16122013033054278,8000.0,126.4140625,False
9000,0.1774488504959139,0.1602772975776614,9000.0,126.30078125,False
10000,0.17545908584984193,0.1597324247387121,10000.0,118.91015625,False
20000,0.169568960407352,0.1585061775407171,20000.0,125.57421875,False
30000,0.16770584303370292,0.15825370167561092,30000.0,131.93359375,False
40000,0.166107065594563,0.15847747141918989,40000.0,119.296875,False
50000,0.16604209777392795,0.1587669133638507,50000.0,133.01953125,False
60000,0.16529334148069594,0.1589448032274539,60000.0,125.94140625,False
70000,0.1653355475745529,0.1590422177400488,70000.0,134.28125,False
80000,0.16483917841140797,0.15917892113879958,80000.0,127.0625,False
90000,0.16476397008276125,0.1593658110698956,90000.0,132.09765625,False
100000,0.16462319927497956,0.15946981694332865,100000.0,131.23828125,False
