250,0.9257003427668619,0.9259712944462861,142.5703125,4.28125,True
260,0.8940119232691256,0.8953602708577248,147.97265625,3.10546875,True
50,2.2613911004218363,2.2358111807306105,28.08203125,42.55859375,False
60,2.0907710284512655,2.068000057538029,34.0078125,39.6484375,False
70,1.952219063038823,1.9323143287683628,39.80078125,32.5390625,False
80,1.8217357944818406,1.8039986900034843,46.01171875,29.703125,False
90,1.732757746275282,1.7191795910811314,50.890625,22.51953125,False
100,1.6386049890339964,1.6264351193489475,57.0390625,21.62890625,False
200,1.0813447019454996,1.079368486810717,113.375,5.80078125,False
300,0.80035993569131,0.8035026259499453,171.33203125,2.9140625,True
400,0.6349652376818316,0.6414926286805901,227.04296875,1.5546875,True
500,0.5250177904184334,0.5340574659892617,284.23046875,1.19140625,True
1000,0.26249068549038995,0.2775592151314793,568.3125,1.0,True
2000,0.1291453637035103,0.15079245599190227,1137.55078125,1.0,True
3000,0.08669887565630893,inf,1707.91796875,1.0,True
4000,0.06768699850599368,inf,2279.6171875,1.0,True
5000,0.055526013077993215,inf,2849.4375,1.0,True
10000,0.032779899571498225,inf,5693.0390625,1.0,True
20000,0.02124414976014777,inf,11395.5078125,1.0,True
30000,0.01764977505808099,inf,17086.40234375,1.0,True
40000,0.015704950315020907,inf,22774.875,1.0,True
50000,0.014539982748409029,inf,28480.1953125,1.0,True
100000,0.012301528141439297,inf,56964.7578125,1.0,True
