250,inf,0.5787955713978162,245.8515625,126.765625,False
260,inf,0.5546289349098332,255.66796875,130.47265625,False
50,inf,1.73696800196199,49.04296875,129.8515625,False
60,inf,1.5772522066843957,58.921875,133.30078125,False
70,inf,1.4518257738788083,68.9140625,126.76953125,False
80,inf,1.349239161688257,78.50390625,132.453125,False
90,inf,1.255420976763337,88.5,121.02734375,False
100,inf,1.175141816572074,98.21484375,132.07421875,False
200,inf,0.7017302291203249,196.625,130.14453125,False
300,inf,0.48650421877457195,295.08203125,130.24609375,False
400,inf,0.3680980535457151,393.265625,123.55078125,False
500,inf,0.29065232611377756,491.703125,129.14453125,False
1000,inf,0.13862055333809192,983.41796875,127.546875,False
2000,inf,inf,1965.9140625,128.5703125,False
3000,inf,inf,2949.4453125,128.5,False
4000,inf,inf,3932.734375,128.5,False
5000,inf,inf,4915.79296875,128.5,False
10000,inf,inf,9831.45703125,128.5,False
20000,inf,inf,19662.3359375,128.5,False
30000,inf,inf,29495.19140625,128.5,False
40000,inf,inf,39328.23828125,128.5,False
50000,inf,inf,49160.37890625,128.5,False
100000,inf,inf,98322.98046875,128.5,False
