250,inf,0.5717637150062975,249.12109375,117.6640625,False
260,inf,0.5487827831033961,258.97265625,118.67578125,False
50,inf,1.7236195361679645,49.80859375,120.8125,False
60,inf,1.5654527269187546,59.7578125,128.87890625,False
70,inf,1.4417190132912427,69.7421875,118.90625,False
80,inf,1.3371616170386624,79.6875,123.375,False
90,inf,1.2454632600589983,89.640625,114.45703125,False
100,inf,1.1653253480407773,99.59765625,121.76953125,False
200,inf,0.6932794172768281,199.1953125,121.94140625,False
300,inf,0.47981668096749003,298.8671875,120.6640625,False
400,inf,0.3634399709413856,398.375,116.8359375,False
500,inf,0.28682838734719607,498.1015625,123.6640625,False
1000,inf,0.13697931318814996,996.125,126.30859375,False
2000,inf,inf,1992.2265625,128.5625,False
3000,inf,inf,2988.19921875,128.5,False
4000,inf,inf,3984.28515625,128.5,False
5000,inf,inf,4980.62890625,128.5,False
10000,inf,inf,9961.48046875,128.5,False
20000,inf,inf,19921.6875,128.5,False
30000,inf,inf,29883.015625,128.5,False
40000,inf,inf,39844.30078125,128.5,False
50000,inf,inf,49805.9140625,128.5,False
100000,inf,inf,99607.56640625,128.5,False
