n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.06324805569363229,0.025341569256760274,0.0078125,128.87109375,False
20,0.10483526199476628,0.05068313851352055,0.015625,128.68359375,False
30,0.05241763099738314,0.025341569256760274,0.0078125,128.33203125,False
40,0.12108089903913999,0.05068313851352055,0.015625,129.49609375,False
50,0.18887692083896554,0.08869549239866098,0.02734375,129.6875,False
60,0.39757433113829854,0.16472020016894184,0.05078125,133.6171875,False
70,0.14728971453783157,0.06335392314190069,0.01953125,129.8125,False
80,0.4626627467640617,0.20408635714111342,0.06640625,133.58203125,False
90,0.5593751902366413,0.2534156925676028,0.078125,134.11328125,False
100,0.656954879951152,0.2927818495397743,0.09765625,136.00390625,False
200,0.9361559182243729,0.4081727142822265,0.13671875,141.0,False
300,1.517191957853511,0.6697112253720158,0.23046875,148.4296875,False
400,1.7716438511633388,0.8077360531971659,0.26953125,148.79296875,False
500,1.9441692675096618,0.8543577824495929,0.2890625,153.53125,False
600,2.28126490513988,1.0326071912014902,0.39453125,158.14453125,False
700,2.2654440689291166,1.0104686072512479,0.3515625,157.1171875,False
800,2.8225496872563385,1.2916240296719572,0.515625,166.9453125,False
900,3.207138711524593,1.487808790995045,0.5703125,170.609375,False
1000,3.2292861177621917,1.506346055667227,0.59375,168.36328125,False
2000,4.973663562486497,2.410237417193026,1.3046875,203.30078125,False
3000,5.86124109259014,2.9388314953855854,2.03125,222.62109375,False
4000,6.1026295040419765,3.0888210073125055,2.5390625,232.55078125,False
5000,6.153142335620532,3.2025091673920536,3.03125,238.53515625,False
6000,6.080674122617248,3.2336874740637365,3.62109375,242.36328125,False
7000,6.065061150610473,3.2494891803574504,4.58984375,250.5234375,False
8000,5.85398495891407,3.1917019603063497,5.171875,248.17578125,False
9000,5.710766018474023,3.1551169151567047,5.94140625,249.60546875,False
10000,5.689494962493153,3.1149337943224706,6.6953125,253.734375,False
20000,5.043057253491529,2.7790311467662008,13.203125,255.91796875,False
30000,4.735964090230055,2.587296097369258,19.34375,255.9921875,False
40000,4.5029526693712665,2.433052910771509,26.4921875,256.0,False
50000,4.300942428144887,2.3032235169911566,33.171875,256.0,False
60000,4.186719594474891,2.223187527306289,38.77734375,256.0,False
70000,4.086415194124752,2.1321453201987897,46.25390625,256.0,False
80000,3.9938213217655187,2.076327691054374,52.7265625,256.0,False
90000,3.928340168404522,2.0149307230915987,59.40625,256.0,False
100000,3.88243581878778,1.9724244124727661,65.90625,256.0,False
