n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.03433163402087843,0.012670784628380137,0.00390625,128.5,False
20,0.0,0.0,0.0,128.0,False
30,0.0,0.0,0.0,128.0,False
40,0.06866326804175686,0.025341569256760274,0.0078125,129.0,False
50,0.0,0.0,0.0,128.0,False
60,0.06866326804175686,0.025341569256760274,0.0078125,129.0,False
70,0.03433163402087843,0.012670784628380137,0.00390625,128.5,False
80,0.06866326804175686,0.025341569256760274,0.0078125,129.0,False
90,0.03433163402087843,0.012670784628380137,0.00390625,128.5,False
100,0.06866326804175686,0.025341569256760274,0.0078125,129.0,False
200,0.17165817010439216,0.06335392314190069,0.01953125,130.5,False
300,0.2059898041252706,0.07602470777028084,0.0234375,131.0,False
400,0.17165817010439216,0.06335392314190069,0.01953125,130.5,False
500,0.24032143814614904,0.08869549239866098,0.03125,131.5,False
600,0.3776479742296627,0.13937863091218156,0.04296875,133.5,False
700,0.27465307216702745,0.10136627702704112,0.03125,132.0,False
800,0.6179694123758117,0.22807412331084256,0.0703125,137.0,False
900,0.4463112422714195,0.16472020016894184,0.05078125,134.5,False
1000,0.4806428762922979,0.177390984797322,0.0546875,135.0,False
2000,1.0299490206263533,0.380123538851404,0.125,143.0,False
3000,1.6479184330021637,0.6081976621622461,0.2109375,152.0,False
4000,2.3345511134197308,0.8616133547298485,0.30078125,162.0,False
5000,2.265887845377974,0.8362717854730882,0.29296875,161.0,False
6000,3.021183793837298,1.1150290472974518,0.41015625,172.0,False
7000,3.2615052319834463,1.2037245396961134,0.484375,175.5,False
8000,3.707816474254865,1.3684447398650563,0.5625,182.0,False
9000,3.913806278380135,1.4444694476353377,0.5703125,185.0,False
10000,4.42878078869331,1.634531217061041,0.71875,192.5,False
20000,6.591673732008647,2.4327906486489876,1.32421875,224.0,False
30000,7.690286020676754,2.838255756757148,1.8984375,240.0,False
40000,8.067933994906417,2.977634387669328,2.60546875,245.5,False
50000,8.479913603156957,3.129683803209888,3.31640625,251.5,False
60000,8.479913603156957,3.129683803209888,3.7578125,251.5,False
70000,8.754566675323984,3.231050080236928,4.60546875,255.5,False
80000,8.788898309344862,3.243720864865308,5.2265625,256.0,False
90000,8.788898309344862,3.243720864865308,5.98046875,256.0,False
100000,8.788898309344862,3.243720864865308,6.671875,256.0,False
