n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.025341569256760274,0.030756781604884847,0.0078125,127.0078125,True
20,0.03801235388514041,0.04613517240732727,0.01171875,126.51171875,True
30,0.05068313851352055,0.061513563209769695,0.015625,126.015625,True
40,0.07602470777028084,0.09227034481465454,0.0234375,125.0234375,True
50,0.10136627702704112,0.12302712641953939,0.03125,124.03125,True
60,0.1520494155405617,0.18454068962930903,0.046875,122.046875,True
70,0.11403706165542127,0.1384055172219818,0.03515625,123.53515625,True
80,0.26608647719598294,0.3229462068512907,0.0859375,117.58203125,True
90,0.1267078462838014,0.1537839080244242,0.0390625,123.0390625,True
100,0.16472020016894184,0.19991908043175144,0.05078125,121.55078125,True
200,0.35478196959464375,0.4305949424683876,0.109375,114.109375,True
300,0.5575145236487257,0.6766491953074661,0.18359375,106.171875,True
400,0.7982594315879479,0.9688386205538719,0.296875,96.74609375,True
500,0.810930216216328,0.9842170113563143,0.296875,96.25,True
600,1.01366277027041,1.2302712641953946,0.3828125,88.3125,True
700,1.1657121858109727,1.4148119538247048,0.4140625,82.359375,True
800,1.3304323859799156,1.6147310342564576,0.5625,75.91015625,True
900,1.4824818015204784,1.7992717238857678,0.62890625,69.95703125,True
1000,1.7105559248313225,2.076082758329733,0.7109375,61.02734375,True
2000,2.4074490793922276,2.921894252464072,1.31640625,33.7421875,True
3000,2.812914187500388,3.4140027581422325,1.8984375,17.8671875,True
4000,3.002975956926088,3.6446786201788703,2.59375,10.42578125,True
5000,3.180366941723408,3.8599760914130656,3.453125,3.48046875,True
6000,3.180366941723408,3.8599760914130656,3.98828125,3.48046875,True
7000,3.218379295608548,3.906111263820393,4.7265625,1.9921875,True
8000,3.218379295608548,3.906111263820393,5.3984375,1.9921875,True
9000,3.243720864865308,3.9368680454252782,6.04296875,1.0,True
10000,3.243720864865308,3.9368680454252782,6.6328125,1.0,True
20000,3.243720864865308,3.9368680454252782,13.32421875,1.0,True
30000,3.243720864865308,3.9368680454252782,20.01953125,1.0,True
40000,3.243720864865308,3.9368680454252782,26.1875,1.0,True
50000,3.243720864865308,3.9368680454252782,32.6796875,1.0,True
60000,3.243720864865308,3.9368680454252782,40.08984375,1.0,True
70000,3.243720864865308,3.9368680454252782,46.34765625,1.0,True
80000,3.243720864865308,3.9368680454252782,51.84375,1.0,True
90000,3.243720864865308,3.9368680454252782,59.16796875,1.0,True
100000,3.243720864865308,3.9368680454252782,64.37890625,1.0,True
