n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.17273715124286024,0.13212305863192597,0.0390625,124.07421875,False
20,0.22564133908534323,0.1728430186911287,0.0546875,123.1484375,False
30,0.3866808193900229,0.310867846516279,0.09765625,117.51171875,False
40,0.6091279954562039,0.47104008057902724,0.1484375,113.8125,False
50,0.7689643170791675,0.5920673803737647,0.1953125,110.51171875,False
60,0.8100201895781549,0.6759936839620716,0.21484375,105.78125,False
70,0.8332207756124224,0.6676055312989456,0.23828125,107.84375,False
80,1.2289887049274768,1.0087700694370763,0.37109375,96.4453125,False
90,1.2138939583609534,0.9097395314746218,0.296875,101.9375,False
100,1.382189010945888,1.0793883871465886,0.3984375,95.8203125,False
200,2.309387491474496,1.8669195158631502,0.8125,68.046875,False
300,2.6618646000102966,2.225263104442753,1.046875,55.7421875,False
400,3.1362987161345486,2.784851434741261,1.62109375,35.828125,False
500,3.2628486569332824,2.8965740083963216,1.87890625,29.4375,False
600,3.403596316940545,3.1269434327650445,2.375,18.6328125,False
700,3.2190721560841826,3.1019617423746224,2.6484375,16.9140625,False
800,3.2737388256714732,3.173550950549801,3.15625,13.3203125,False
900,3.159239731693929,3.1670971618331807,3.69140625,10.00390625,True
1000,3.0991310098659044,3.1862976630735074,3.9921875,7.41015625,True
2000,2.551263469020518,3.020523412369022,7.80859375,1.58203125,True
3000,2.232820604944693,2.8441464929541427,11.296875,1.0234375,True
4000,1.979009336709151,2.711775362934483,15.85546875,1.0,True
5000,1.8069238908387357,2.615953296454569,19.69921875,1.0,True
6000,1.6948495813168185,2.531588467736468,23.5625,1.0,True
7000,1.5877519763718895,2.4595754329571204,27.859375,1.0,True
8000,1.5209577224442303,2.4084957204040776,31.14453125,1.0,True
9000,1.4293620359229116,2.348955317746657,35.81640625,1.0,True
10000,1.385598972807167,2.303258818742645,39.15234375,1.0,True
20000,1.051292452630632,2.0489926846859485,77.7578125,1.0,True
30000,0.8959511594308135,1.928071833380279,117.375,1.0,True
40000,0.795615576889972,1.84730731818052,156.2578125,1.0,True
50000,0.7311690549983946,1.7797619702924996,195.6875,1.0,True
60000,0.6905240724395149,1.7484097433085466,234.9453125,1.0,True
70000,0.6578467006011323,1.7267463394843265,271.94921875,1.0,True
80000,0.6231084947788922,1.6992384743492697,313.390625,1.0,True
90000,0.5981798080585508,1.6722460485942332,353.93359375,1.0,True
100000,0.5805480763770858,1.6622980767165478,388.8125,1.0,True
