n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.033464387778947134,0.02804917543082256,0.0078125,127.21484375,False
20,0.09855280340471041,0.06335392314190069,0.01953125,126.56640625,False
30,0.023501209324629284,0.012670784628380137,0.00390625,127.89453125,False
40,0.01808599697650471,0.012670784628380137,0.00390625,127.609375,False
50,0.14739558198609998,0.10407388320110339,0.03125,125.43359375,False
60,0.10764873561709698,0.09411070474678553,0.02734375,124.8203125,False
70,0.2667419885413774,0.177390984797322,0.0546875,123.765625,False
80,0.2785455269278262,0.21085537257626907,0.0625,121.8203125,False
90,0.3372456165152652,0.22081855103058698,0.06640625,123.98046875,False
100,0.31016955477464236,0.21811094485652469,0.06640625,122.3046875,False
200,0.6588380202795248,0.4963816498357874,0.16015625,113.5703125,False
300,0.7550639069070044,0.5303325944598344,0.16796875,114.80078125,False
400,1.1860395387722245,0.8719572225809977,0.29296875,103.78125,False
500,1.332488473930192,0.9592900896052717,0.328125,102.49609375,False
600,1.20760708862722,0.931431258872865,0.34375,100.23046875,False
700,1.5539883376479742,1.2042558734982598,0.43359375,92.890625,False
800,1.980462148397645,1.499726672192885,0.5859375,85.734375,False
900,1.9961265610258168,1.4949937849764552,0.625,87.32421875,False
1000,2.116875293248582,1.593630400111045,0.66015625,83.87109375,False
2000,2.923756992487192,2.375827756396122,1.28515625,54.6015625,False
3000,3.455928590398714,2.8858421104498975,1.83984375,38.6484375,False
4000,3.5289133223587092,3.1291191540549934,2.64453125,24.7734375,False
5000,3.450050385868628,3.1645719949019595,3.33203125,17.85546875,False
6000,3.341308653300059,3.217284173824592,3.95703125,10.6953125,False
7000,3.1731497316884565,3.1916639168350134,4.65234375,9.3125,True
8000,3.1315607454218655,3.192491065975368,5.37890625,7.6796875,True
9000,2.9908978946233864,3.1296749507223374,6.15234375,5.28125,True
10000,2.8359247672241925,3.0698046418378815,7.03515625,2.625,True
20000,2.2877164644628594,2.790150938705468,12.5546875,1.05078125,True
30000,1.9162702866791521,2.5633987822286453,19.515625,1.0,True
40000,1.7061590227623147,2.4108925827163725,25.74609375,1.0,True
50000,1.5246023064461487,2.2558519598791267,33.71875,1.0,True
60000,1.4127997532582828,2.174704721664187,39.6484375,1.0,True
70000,1.3119319973368684,2.1230663712649207,45.25,1.0,True
80000,1.2247336962791493,2.0369622937675507,52.953125,1.0,True
90000,1.1515818803029456,1.9789818129784476,60.1015625,1.0,True
100000,1.1117726540024193,1.95244446556304,64.7578125,1.0,True
