n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,1.1077510012767386,0.6122590714233396,0.19140625,125.89453125,False
20,1.4616229442332078,0.8023208408490413,0.26953125,126.765625,False
30,2.429968182215428,1.3753555774181714,0.5234375,130.31640625,False
40,2.902880837549445,1.6896025109521384,0.734375,126.0390625,False
50,3.2578147768133667,1.887540418890014,0.79296875,127.91796875,False
60,3.639501439065463,2.144451563287407,0.99609375,130.3125,False
70,3.6550606867586986,2.2160808221685158,1.13671875,125.94140625,False
80,4.0847965085357565,2.4864063304476534,1.28125,129.90625,False
90,4.401049360691262,2.676484734891856,1.48828125,130.6171875,False
100,4.5962251507630265,2.866580540046571,1.8359375,132.3515625,False
200,4.836232161733157,3.271116529519874,3.45703125,128.0390625,False
300,4.4955139672744595,3.1858140400332524,5.16015625,135.00390625,False
400,4.224173928772011,3.095474761851978,6.59375,127.16796875,False
500,3.982963733001214,2.986311729694464,8.39453125,131.6796875,False
600,3.751969489004973,2.8922045698208234,10.11328125,124.56640625,False
700,3.634627195885116,2.820476506941424,11.3671875,125.98828125,False
800,3.4960659979587785,2.7143613567639546,13.61328125,131.1640625,False
900,3.3344217851116413,2.6338292662664538,15.55078125,127.37890625,False
1000,3.269599746484476,2.585699872296151,16.71484375,126.609375,False
2000,2.607270091139312,2.1208147709439618,33.59375,133.90234375,False
3000,2.2490213125497496,1.8448693038518156,50.4453125,136.578125,False
4000,1.975214975848551,1.6476261174406417,67.36328125,124.67578125,False
5000,1.7912460430312143,1.495896139129497,84.2734375,122.25,False
6000,1.6615487247960605,1.3805214786300188,101.4921875,131.41796875,False
7000,1.53431682983365,1.2793863997210284,118.6484375,126.57421875,False
8000,1.453425869651405,1.2062232611162615,134.48046875,136.29296875,False
9000,1.3511261411320419,1.1371480129740028,152.34765625,119.94921875,False
10000,1.2977225100808756,1.0862221175259381,167.01953125,128.1328125,False
20000,0.918826589169349,0.7628967487378925,336.96484375,135.5703125,False
30000,0.7598196345255079,0.6390915086001555,503.43359375,128.078125,False
40000,0.6827487482656253,0.5768985690757072,670.73046875,130.11328125,False
50000,0.6325408296935099,0.5403652093696141,841.5546875,123.9296875,False
60000,0.604866562266177,0.5206254309304305,1005.42578125,122.7421875,False
70000,0.5857130793702513,0.5059669166274414,1173.95703125,128.9375,False
80000,0.5700318185699844,0.4960690833480797,1346.08984375,128.90625,False
90000,0.5609916108379347,0.4888876590598585,1517.5234375,133.37109375,False
100000,0.5520994771877175,0.48273186928352896,1677.48046875,134.16015625,False
