n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,3.916694246448597,2.829139099866913,1.6484375,67.4921875,False
20,4.028713118623081,3.2170544456031918,3.44140625,48.171875,False
30,3.8430347382455428,3.2210684923202972,4.78125,37.40234375,False
40,3.5221321141337927,3.104850263202932,6.625,26.515625,False
50,3.243767509911474,2.9878264417328833,8.31640625,17.20703125,False
60,3.0891631479894404,2.873751829003532,10.265625,16.3828125,False
70,2.9363389052093676,2.8132739378770126,11.765625,12.7578125,False
80,2.7696794080168696,2.7094679768650693,13.7734375,8.58203125,False
90,2.685758143062461,2.646439410814231,15.3359375,7.48828125,False
100,2.5868884018607754,2.569910575020112,17.41015625,7.57421875,False
200,1.9620817243342523,2.138491528558229,33.94921875,1.81640625,True
300,1.6083001302864064,1.8741385085838511,50.66796875,1.12109375,True
400,1.3827174553750026,1.6989424877876784,66.90234375,1.01171875,True
500,1.2111558861839526,1.5562505418560058,84.5625,1.0,True
600,1.0839556838149944,1.4583545283129324,100.40234375,1.0,True
700,0.976102943045074,1.3627798130005382,117.1015625,1.0,True
800,0.8997785317072354,1.300110601421152,134.31640625,1.0,True
900,0.8189797423546196,1.2307550874410094,152.1640625,1.0,True
1000,0.7693127757822841,1.1927412573462424,166.5546875,1.0,True
2000,0.4407870255042372,0.9122360074529718,335.0078125,1.0,True
3000,0.3113569745805455,0.8033041740370179,503.2109375,1.0,True
4000,0.24151584975484033,0.7399383056068717,670.3046875,1.0,True
5000,0.1972819252414184,0.7016225002266757,841.37109375,1.0,True
6000,0.16879593023315664,0.6786719336913887,1011.47265625,1.0,True
7000,0.1483511472496633,0.658034121646707,1173.51953125,1.0,True
8000,0.13359120048622228,0.6478524660689491,1337.3671875,1.0,True
9000,0.1213490484247528,0.6376505567911851,1510.22265625,1.0,True
10000,0.11052483645158369,0.6283587227004315,1679.8671875,1.0,True
20000,0.06974219807885032,0.596286434828424,3356.44921875,1.0,True
30000,0.05626147962292562,0.585751593610148,5034.40234375,1.0,True
40000,0.04941204306043561,0.5794200569718206,6710.76171875,1.0,True
50000,0.04605613685737485,0.5768231374969689,8385.890625,1.0,True
60000,0.043270238129876334,0.5762053223675588,10067.05859375,1.0,True
70000,0.04154948316695206,0.573100011829043,11733.37109375,1.0,True
80000,0.04020715462129777,0.5723009439682432,13430.234375,1.0,True
90000,0.03933887464857215,0.5728164911473395,15104.24609375,1.0,True
100000,0.03828079441502545,0.5715899778271005,16784.1484375,1.0,True
