50,4.69413397384398,3.00509229802071,8.25390625,236.0625,False
60,4.476137291465266,2.8791530154145475,10.03515625,240.17578125,False
70,4.345977058899415,2.820285040100157,11.6640625,243.08203125,False
80,4.222618193329759,2.744716667918198,13.16796875,247.45703125,False
90,4.084080775716584,2.6672037149013015,15.11328125,249.7578125,False
100,3.990205237669887,2.58802386546981,16.8515625,250.92578125,False
200,3.3132293573936304,2.1281943650022304,34.11328125,255.484375,False
300,2.9938899738133733,1.8764220979472523,50.7421875,255.9765625,False
400,2.7693191422718773,1.6999621354255674,67.03515625,256.0,False
500,2.599327366954655,1.5637385152874357,84.5234375,256.0,False
1000,2.1675115579145343,1.2012530629779212,166.82421875,256.0,False
2000,1.825596796842689,0.9069726446498975,337.86328125,256.0,False
3000,1.704464570281777,0.8030613947868135,503.0625,256.0,False
4000,1.6216039640824502,0.736381600288361,671.09765625,256.0,False
5000,1.5845286804226335,0.7044189495160166,840.1875,256.0,False
10000,1.4985491795226364,0.6310960123227187,1677.23046875,256.0,False
20000,1.4542266696860089,0.5944848563925923,3355.56640625,256.0,False
30000,1.4460731405414256,0.5858031713716499,5031.515625,256.0,False
40000,1.436068510307917,0.5774134200789806,6708.01953125,256.0,False
50000,1.4316200680991449,0.5739072655322988,8387.33203125,256.0,False
100000,1.4245538602542083,0.5667471339683778,16765.890625,256.0,False
