50,0.6081976621622461,0.7381627585172358,0.2109375,104.1875,True
60,0.696893154560907,0.8458114941343327,0.2421875,100.71484375,True
70,0.8362717854730882,1.0149737929611993,0.30078125,95.2578125,True
80,0.6842223699325268,0.8304331033318902,0.25390625,101.2109375,True
90,0.8362717854730882,1.0149737929611993,0.31640625,95.2578125,True
100,0.9629796317568894,1.1687577009856245,0.3515625,90.296875,True
200,1.735897494088083,2.1068395399346183,0.75,60.03515625,True
300,2.4454614332773676,2.9680294248713994,1.3359375,32.25390625,True
400,2.4327906486489876,2.952651034068957,1.5,32.75,True
500,2.838255756757148,3.4447595397471176,1.9140625,16.875,True
1000,3.180366941723408,3.8599760914130656,3.9453125,3.48046875,True
2000,3.243720864865308,3.9368680454252782,8.0234375,1.0,True
3000,3.243720864865308,3.9368680454252782,11.6484375,1.0,True
4000,3.243720864865308,3.9368680454252782,15.6171875,1.0,True
5000,3.243720864865308,3.9368680454252782,19.3671875,1.0,True
10000,3.243720864865308,3.9368680454252782,39.03515625,1.0,True
20000,3.243720864865308,3.9368680454252782,77.74609375,1.0,True
30000,3.243720864865308,3.9368680454252782,116.6484375,1.0,True
40000,3.243720864865308,3.9368680454252782,155.90625,1.0,True
50000,3.243720864865308,3.9368680454252782,195.68359375,1.0,True
100000,3.243720864865308,3.9368680454252782,390.1640625,1.0,True
