50,0.7154229279862697,0.5610893760647192,0.1796875,109.8203125,False
60,0.6921782305152239,0.5685308818997126,0.19140625,109.515625,False
70,1.2147076053584822,0.9687667112144898,0.359375,97.96875,False
80,1.2241577601056326,0.9547509457864342,0.3125,98.875,False
90,1.0831416818705013,0.8764610772504126,0.3203125,98.82421875,False
100,1.5178516328443867,1.1703755071730584,0.41015625,92.98828125,False
200,2.3265224304791907,1.8820237502372992,0.734375,69.3125,False
300,2.917499322794436,2.5109973825285525,1.28125,45.69921875,False
400,2.9323502746071526,2.6158311128592673,1.63671875,38.70703125,False
500,3.2641891022318696,2.8577322887355514,1.796875,32.76953125,False
1000,3.20795461133719,3.1926974654357285,3.60546875,10.8984375,False
2000,2.507592628754107,3.0269976853696723,8.0234375,1.32421875,True
3000,2.190375698631536,2.8528240662837865,11.8203125,1.01953125,True
4000,1.9795397188432435,2.718357449162125,15.81640625,1.0,True
5000,1.8456621080800883,2.6270745734543515,19.31640625,1.00390625,True
10000,1.3966317598990035,2.315243124105474,38.75390625,1.0,True
20000,1.0502497378877873,2.0532892000825695,78.17578125,1.0,True
30000,0.8897878822501473,1.9169848589123486,116.953125,1.0,True
40000,0.8007907188993986,1.8467898235970035,156.203125,1.0,True
50000,0.7351308870212958,1.7831187218000755,195.44140625,1.0,True
100000,0.5785120106654766,1.6554217015047799,389.9296875,1.0,True
