50,1.0807808069843845,0.6516252283955111,0.2109375,119.94140625,False
60,0.9178473675031709,0.5654072971793961,0.19921875,120.88671875,False
70,1.1706000574785596,0.7468596912378113,0.2578125,116.01171875,False
80,1.5016079923608159,0.9099960433282053,0.30859375,117.50390625,False
90,1.6108052869070377,0.993019811525158,0.359375,116.16796875,False
100,1.9122948880155464,1.1771798117576366,0.421875,114.32421875,False
200,2.917302422419289,1.8807405254491134,0.80859375,102.00390625,False
300,3.7766119088714643,2.5107608957277767,1.30859375,92.0546875,False
400,3.792396787524248,2.5984778450714825,1.5390625,84.2421875,False
500,4.168666579681469,2.8583656985135946,1.86328125,88.90625,False
1000,4.179325911853231,3.195502166251177,3.671875,68.73828125,False
2000,3.447236195855967,2.9974938090338767,8.01953125,33.25390625,False
3000,3.1023394315214396,2.7954704307814504,11.84765625,30.08984375,False
4000,2.773842125596281,2.6521143971776366,15.59375,13.68359375,False
5000,2.580476572222961,2.5005856872206933,19.5234375,10.6171875,False
10000,1.9459155732746356,2.0322247050970255,38.80078125,2.5078125,True
20000,1.3619798062057453,1.5805549761290607,78.390625,1.0703125,True
30000,1.0715632366398198,1.3339579676016826,117.41015625,1.03125,True
40000,0.8858852406326311,1.1927043892461633,156.01953125,1.0,True
50000,0.7530747282985188,1.0727729122744882,195.75,1.0,True
100000,0.4442127841201247,0.8053580038810605,391.8046875,1.0,True
