50,2.6863932301562445,2.4166895305489344,21.48828125,37.0,False
60,2.5518850003437565,2.3019641216020053,25.70703125,33.8046875,False
70,2.407278964189718,2.205910324648193,29.9765625,29.47265625,False
80,2.2968761724819777,2.1192313744226294,34.078125,27.0234375,False
90,2.1658086102006457,2.031348889255088,38.65234375,20.16015625,False
100,2.074887070088618,1.9555150196242932,42.9140625,20.296875,False
200,1.486909234695641,1.490166164234923,86.61328125,5.63671875,True
300,1.1882661652929931,1.246913049269814,129.68359375,2.1171875,True
400,0.9985235919057353,1.0854820399939884,172.0625,1.71875,True
500,0.8703623781529111,0.9775046862507828,215.1796875,1.12890625,True
1000,0.5539750909120444,0.7128991319193956,431.13671875,1.0,True
2000,0.37611752881857335,0.5667592759069944,861.62109375,1.0,True
3000,0.315344925071652,0.5216788194170782,1290.77734375,1.0,True
4000,0.2889505578993087,0.5038501780931937,1721.09765625,1.0,True
5000,0.27332993061965166,0.4908722473713466,2149.62109375,1.0,True
10000,0.24184117581116013,0.47168152733219165,4310.1875,1.0,True
20000,0.2280863204403469,0.46410592026648084,8605.3828125,1.0,True
30000,0.22261282088470855,0.4608804126624379,12915.18359375,1.0,True
40000,0.2196217175358799,0.4599733227520146,17218.05859375,1.0,True
50000,0.2183044775468777,0.4592392076949724,21532.1015625,1.0,True
100000,0.21492117781209147,0.45860669209641275,43040.5703125,1.0,True
