50,3.7339923965659794,3.2358960074403886,2.8984375,24.24609375,False
60,3.5865503483574024,3.220492738093129,3.47265625,23.53125,False
70,3.5872627130516466,3.2780336734827387,3.94921875,17.0859375,False
80,3.4624682712734263,3.2056634792799366,4.4296875,16.7578125,False
90,3.3129831854388634,3.1841806406236874,5.26171875,11.72265625,False
100,3.186069381679994,3.138806416332103,5.77734375,7.640625,False
200,2.547859532680627,2.822147752292443,11.53515625,1.9609375,True
300,2.142390565784073,2.5782799116206125,17.6875,1.08984375,True
400,1.9025949747127051,2.4226123605581553,23.16796875,1.0,True
500,1.7308840568162098,2.302688552464001,29.03515625,1.0,True
1000,1.231692962321469,1.9123002304626293,57.09375,1.0,True
2000,0.8010954442915137,1.5762824222398653,116.62890625,1.0,True
3000,0.6261131495431018,1.4256020055685608,173.03125,1.0,True
4000,0.5105877238896256,1.3242596850476471,230.40234375,1.0,True
5000,0.43697805189934846,1.2628379643390188,288.3671875,1.0,True
10000,0.26166609799888424,1.1088810225862316,578.1953125,1.0,True
20000,0.15663394543516998,1.0148925925919747,1149.44921875,1.0,True
30000,0.1199377666423153,0.9828929930381477,1726.48828125,1.0,True
40000,0.10069956585472992,0.968116666718238,2307.3984375,1.0,True
50000,0.0885068280725511,0.9599441015302856,2883.66796875,1.0,True
100000,0.06506096713866237,0.9360725081880871,5767.13671875,1.0,True
