250,0.7750476621818645,0.49417945271224584,0.921875,169.89453125,False
260,0.8543252818862347,0.5445364715706391,1.03125,174.2890625,False
50,0.06248196543660432,0.0272020264931838,0.2109375,143.44140625,False
60,0.08957329310731128,0.04077452980976427,0.25,148.66015625,False
70,0.09118269619280288,0.0447754379471931,0.234375,144.93359375,False
80,0.15079214045485687,0.07833931649810125,0.36328125,152.62109375,False
90,0.15158708189512257,0.08261261251351958,0.3515625,148.87109375,False
100,0.18430223381365313,0.10068284972164512,0.421875,153.63671875,False
200,0.6063078743337986,0.38239867897336965,0.8671875,169.48046875,False
300,1.0104742594649097,0.6534936707410545,1.0859375,172.47265625,False
400,1.4724583073694215,0.9446078772628387,1.45703125,181.84375,False
500,2.152514410788158,1.3352345392334921,1.8828125,198.90234375,False
1000,4.886446492923608,2.621364261930488,3.89453125,228.984375,False
2000,5.8671307950318425,3.038288188438781,7.93359375,254.62109375,False
3000,5.577325057042242,2.8966569505970368,11.61328125,255.984375,False
4000,5.354655146686018,2.766816468249086,15.4140625,255.99609375,False
5000,5.136470916638876,2.6570327665459175,19.8203125,256.0,False
10000,4.74610751503516,2.3551374470884054,39.34765625,256.0,False
20000,4.376202249831058,2.0755023934219,79.26171875,256.0,False
30000,4.217517889452023,1.953399015004725,116.76953125,256.0,False
40000,4.125383554335392,1.8749376254303496,154.328125,256.0,False
50000,4.046612889341889,1.8163351765139362,194.59375,256.0,False
100000,3.91015509098253,1.6863043478058488,390.3125,256.0,False
