n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.0,0.0,0.0,128.0,False
20,0.0,0.0,0.0,128.0,False
30,0.0,0.0,0.0,128.0,False
40,0.0,0.0,0.0,128.0,False
50,0.05512523717144542,0.025341569256760274,0.0078125,128.546875,False
60,0.0,0.0,0.0,128.0,False
70,0.0,0.0,0.0,128.0,False
80,0.020793603150566997,0.012670784628380137,0.00390625,127.67578125,False
90,0.05241763099738314,0.025341569256760274,0.0078125,128.51953125,False
100,0.031624027846816144,0.012670784628380137,0.00390625,128.48828125,False
200,0.14458210836376928,0.06335392314190069,0.01953125,129.83984375,False
300,0.202414951709277,0.08869549239866098,0.02734375,130.44921875,False
400,0.1202136527972087,0.06335392314190069,0.01953125,128.2109375,False
500,0.17079092386246086,0.07602470777028084,0.0234375,130.42578125,False
600,0.11750604662314643,0.06335392314190069,0.01953125,127.9765625,False
700,0.27291857968316485,0.1267078462838014,0.0390625,130.6875,False
800,0.30183500135591873,0.13937863091218156,0.04296875,130.93359375,False
900,0.43423288193640774,0.20408635714111342,0.06640625,132.796875,False
1000,0.37504623550386884,0.177390984797322,0.0546875,131.09765625,False
2000,0.6263039657945355,0.30545263416815444,0.09765625,133.25,False
3000,1.0681731094080302,0.4995758128549496,0.16796875,139.41015625,False
4000,1.662853047355748,0.7977728747428481,0.2734375,144.8046875,False
5000,1.9837030479415914,0.9678994649725584,0.34765625,145.63671875,False
6000,2.363235493540164,1.1312746843418253,0.40234375,152.27734375,False
7000,2.6153781146474735,1.2602212245293014,0.47265625,154.5703125,False
8000,2.7645434782668605,1.3543319292760874,0.51171875,154.03515625,False
9000,3.2919227735472085,1.6344165273254159,0.61328125,159.52734375,False
10000,3.1276619978410305,1.5590554876676168,0.62890625,160.27734375,False
20000,5.003663729142201,2.5433973790805093,1.265625,191.12890625,False
30000,5.598091626479383,2.9702695810128006,1.953125,204.34765625,False
40000,5.450108132853224,3.0080117542239027,2.45703125,209.7265625,False
50000,5.525703616404175,3.188707484098036,3.44921875,221.05078125,False
60000,5.537316539523049,3.2596363224729754,4.19140625,227.984375,False
70000,5.506577333813106,3.215875504141,4.48046875,232.01953125,False
80000,5.359677398837088,3.179442775403026,5.29296875,235.44921875,False
90000,5.2224293604790955,3.169049114286553,5.8828125,238.7578125,False
100000,5.1799046740602535,3.13635373103483,6.48828125,243.765625,False
