n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.0,0.0,0.0,128.0,False
20,0.0,0.0,0.0,128.0,False
30,0.0,0.0,0.0,128.0,False
40,0.0,0.0,0.0,128.0,False
50,0.0,0.0,0.0,128.0,False
60,0.0,0.0,0.0,128.0,False
70,0.0,0.0,0.0,128.0,False
80,0.0,0.0,0.0,128.0,False
90,0.0,0.0,0.0,128.0,False
100,0.0,0.0,0.0,128.0,False
200,0.0,0.0,0.0,128.0,False
300,0.0,0.0,0.0,128.0,False
400,0.01596330074268721,0.017547148821234725,0.00390625,127.50390625,True
500,0.0,0.0,0.0,128.0,False
600,0.01596330074268721,0.017547148821234728,0.00390625,127.50390625,True
700,0.0,0.0,0.0,128.0,False
800,0.03192660148537442,0.03509429764246945,0.0078125,127.0078125,True
900,0.01596330074268721,0.017547148821234725,0.00390625,127.50390625,True
1000,0.01596330074268721,0.017547148821234728,0.00390625,127.50390625,True
2000,0.03192660148537442,0.03509429764246945,0.0078125,127.0078125,True
3000,0.03192660148537442,0.03509429764246945,0.0078125,127.0078125,True
4000,0.01596330074268721,0.017547148821234728,0.00390625,127.50390625,True
5000,0.07981650371343604,0.08773574410617364,0.01953125,125.51953125,True
6000,0.09577980445612325,0.10528289292740836,0.0234375,125.0234375,True
7000,0.04788990222806163,0.05264144646370418,0.01171875,126.51171875,True
8000,0.06385320297074884,0.0701885952849389,0.015625,126.015625,True
9000,0.12770640594149765,0.14037719056987782,0.03125,124.03125,True
10000,0.07981650371343604,0.08773574410617363,0.01953125,125.51953125,True
20000,0.14366970668418486,0.15792433939111256,0.03515625,123.53515625,True
30000,0.2873394133683697,0.31584867878222506,0.0703125,119.0703125,True
40000,0.39908251856718013,0.438678720530868,0.1171875,115.59765625,True
50000,0.5746788267367396,0.6316973575644501,0.15625,110.140625,True
60000,0.5267889245086779,0.5790559111007458,0.15625,111.62890625,True
70000,0.6544953304501759,0.7194331016706239,0.1640625,107.66015625,True
80000,0.718348533420925,0.789621696955563,0.19921875,105.67578125,True
90000,0.718348533420925,0.789621696955563,0.19921875,105.67578125,True
100000,0.8620182401051103,0.9475460363466758,0.21875,101.2109375,True
