n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.1430377960205078,-0.2220325469970703,0.19140625,129.18359375,False
20,-0.18342936038970947,-0.2899967432022095,0.26953125,128.67578125,False
30,-0.28978281550937224,-0.4743497371673584,0.5234375,130.2734375,False
40,-0.329195220735338,-0.5655765819549561,0.734375,131.34375,False
50,-0.36997618940141463,-0.6357063055038452,0.79296875,128.65625,False
60,-0.38457426759931773,-0.6958400011062622,0.99609375,130.0546875,False
70,-0.37802784972720677,-0.7071183919906616,1.13671875,134.05859375,False
80,-0.429715739356147,-0.784193549686008,1.28125,124.1875,False
90,-0.4368285645378961,-0.8298221015930176,1.48828125,129.3359375,False
100,-0.42570916583478596,-0.8342667957552437,1.8359375,122.68359375,False
200,-0.3120610121210146,-0.7986229214916961,3.45703125,125.08984375,False
300,-0.20022343774626147,-0.6429674067842347,5.16015625,129.89453125,False
400,-0.1580039868563379,-0.5224702231503444,6.59375,122.390625,False
500,-0.10771705988224907,-0.4143922062106065,8.39453125,133.32421875,False
600,-0.08782203800326445,-0.3406640712783118,10.11328125,129.484375,False
700,-0.07491409686133665,-0.2956047862611454,11.3671875,132.359375,False
800,-0.0707637080027389,-0.25074166163725853,13.61328125,117.91015625,False
900,-0.05299876231049119,-0.2187851403754472,15.55078125,132.6484375,False
1000,-0.05268971034759711,-0.206502268019905,16.71484375,126.59765625,False
2000,-0.023145039659635682,-0.10035141008771876,33.59375,131.25,False
3000,-0.016981106003927233,-0.06578024770804532,50.4453125,122.72265625,False
4000,-0.012331573555696751,-0.04898728438993492,67.36328125,124.55078125,False
5000,-0.010041174430304053,-0.03970498093913591,84.2734375,125.62890625,False
6000,-0.007984062817177852,-0.03239523440657307,101.4921875,126.8984375,False
7000,-0.006828749495940285,-0.028330079441142315,118.6484375,128.3359375,False
8000,-0.005744923817330212,-0.024452412007616435,134.48046875,131.5546875,False
9000,-0.005312508220817067,-0.021683291873513387,152.34765625,129.47265625,False
10000,-0.005008782610192187,-0.020076312539932605,167.01953125,123.73828125,False
20000,-0.002631575954601467,-0.009843185872792447,336.96484375,117.5390625,False
30000,-0.0015464214790986749,-0.006535029904583901,503.43359375,129.8828125,False
40000,-0.0012493148193501158,-0.00493094413368021,670.73046875,123.58984375,False
50000,-0.0009310541050054439,-0.0038432529055703484,841.5546875,130.0,False
60000,-0.0007368262971388314,-0.0033404738878430274,1005.42578125,138.5859375,False
70000,-0.0006949465698596179,-0.002796093685722941,1173.95703125,126.3828125,False
80000,-0.0005780409821406275,-0.0024390321231153563,1346.08984375,132.40234375,False
90000,-0.0005481366139803674,-0.0021568250045950746,1517.5234375,128.82421875,False
100000,-0.0005195621060202647,-0.0019445622694552731,1677.48046875,121.26171875,False
