n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.4353702863057455,-0.5906081199645996,0.63671875,102.5625,False
20,-0.5079581207699246,-0.7633936405181885,1.171875,91.45703125,False
30,-0.5636388974719578,-0.9004581520292494,1.70703125,88.38671875,False
40,-0.47110525768089734,-0.8283709761020547,2.421875,81.5234375,False
50,-0.45308240164975183,-0.8189567299170287,2.81640625,72.6640625,False
60,-0.40228794761675984,-0.7759199937557087,3.55859375,68.140625,False
70,-0.370462971674342,-0.7203584630016594,4.0390625,69.3984375,False
80,-0.3676760144568895,-0.686611671707257,4.6640625,55.453125,False
90,-0.3197976853568506,-0.6351242017652536,5.234375,59.11328125,False
100,-0.3037452308673037,-0.5819576481522155,5.91796875,54.3359375,False
200,-0.20781130087076427,-0.3251711500823881,11.58984375,21.3828125,False
300,-0.18444287938731088,-0.23027721360524342,17.1015625,10.16796875,False
400,-0.1799567776168692,-0.1792422502412943,22.984375,4.4921875,True
500,-0.1705753078333502,-0.1502327711026161,28.61328125,2.44140625,True
600,-0.16864540225498073,-0.12970795756563086,34.31640625,1.5625,True
700,-0.1642533752528729,-0.1198298600176082,39.76953125,1.55078125,True
800,-0.15966641661634548,-0.10644467507477137,46.84765625,1.29296875,True
900,-0.15555122303670707,-0.0978355592612744,52.41796875,1.12890625,True
1000,-0.15675291961672766,-0.09587013762056384,57.3046875,1.078125,True
2000,-0.15097360338720378,-0.06565589316756751,115.5,1.0,True
3000,-0.14839994040397456,-0.05701022256500345,173.01953125,1.0,True
4000,-0.14780125074264364,-0.05239806642454591,230.609375,1.0,True
5000,-0.14755604924550905,-0.050005429257188344,288.1484375,1.0,True
6000,-0.14700587326060127,-0.04696824119974533,348.09765625,1.0,True
7000,-0.14426308314473898,-0.045547553901082075,404.296875,1.0,True
8000,-0.14543784869764936,-0.044576592593972036,460.4921875,1.0,True
9000,-0.14506769076771248,-0.044077239839551786,520.65234375,1.0,True
10000,-0.14543850203537453,-0.04356551584068906,575.20703125,1.0,True
20000,-0.1446802866341387,-0.04082252398715356,1153.58984375,1.0,True
30000,-0.14460878518584716,-0.03983598624194274,1728.3125,1.0,True
40000,-0.1441295029049082,-0.03857484342212255,2310.26953125,1.0,True
50000,-0.14350255044416055,-0.038348327509875754,2882.10546875,1.0,True
60000,-0.14362433414528247,-0.03872317237858958,3457.71875,1.0,True
70000,-0.1437321468413277,-0.03837316548204092,4029.6328125,1.0,True
80000,-0.14421059065128683,-0.03834126425041438,4615.15234375,1.0,True
90000,-0.14358775527660966,-0.03824136177272539,5192.546875,1.0,True
100000,-0.14368035207119415,-0.03825047034711447,5762.92578125,1.0,True
