n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.04103100299835205,-0.05107128620147705,0.04296875,125.30859375,False
20,-0.07127678394317627,-0.08821403980255127,0.07421875,123.61328125,False
30,-0.0830385684967041,-0.1013185977935791,0.08984375,122.2578125,False
40,-0.11569354269239637,-0.13763737678527832,0.13671875,118.28515625,False
50,-0.15720760822296143,-0.19634640216827393,0.1875,117.296875,False
60,-0.22063159942626953,-0.25789356231689453,0.23046875,109.14453125,False
70,-0.19522180822160506,-0.22845375537872314,0.26171875,109.3828125,False
80,-0.23681634002261692,-0.292263388633728,0.30859375,108.39453125,False
90,-0.2602634827295939,-0.32836854457855225,0.34375,108.33203125,False
100,-0.3661431471506755,-0.4552900791168213,0.50390625,98.5703125,False
200,-0.4666300551096598,-0.5881140232086182,0.7421875,86.64453125,False
300,-0.5912750842836167,-0.7775539064407349,1.328125,65.12109375,False
400,-0.5963852474424572,-0.8282642486360338,1.5859375,64.03515625,False
500,-0.5626938015965919,-0.8119999744237956,1.98828125,61.4921875,False
600,-0.6139333457146641,-0.8816398680615588,2.26171875,49.76171875,False
700,-0.6026299519765943,-0.8702758640605035,2.71484375,45.90625,False
800,-0.5429621326884324,-0.8203282009260754,3.15625,44.3359375,False
900,-0.5274624350918546,-0.7865870582778076,3.55078125,39.6796875,False
1000,-0.49882051445874065,-0.7954384792900657,3.77734375,43.90625,False
2000,-0.38059620887269235,-0.5199840635076415,7.85546875,14.71875,False
3000,-0.33400216942175004,-0.372456717887403,11.703125,5.34765625,False
4000,-0.3278438199332051,-0.3135880475423781,15.67578125,3.3046875,True
5000,-0.30183757185560345,-0.26749491422552546,19.22265625,2.01171875,True
6000,-0.3029521716828307,-0.24004913220951554,23.3125,1.58203125,True
7000,-0.30246538666074924,-0.21989504993260858,27.5390625,1.27734375,True
8000,-0.29034066441441664,-0.20238511440977905,31.671875,1.15234375,True
9000,-0.29125940186542987,-0.19463494405655563,35.30078125,1.0859375,True
10000,-0.2847435601533346,-0.18342918822487747,39.83984375,1.0390625,True
20000,-0.27947413531436566,-0.1431216933471169,78.87890625,1.0,True
30000,-0.2760534677929968,-0.12983134920872183,116.28125,1.0,True
40000,-0.2754021935102943,-0.12546533006070185,156.33203125,1.0,True
50000,-0.2685219733259968,-0.11703347726751383,195.83984375,1.0,True
60000,-0.27002911916639577,-0.11372497751677611,233.6328125,1.0,True
70000,-0.26984066066800966,-0.11411790359392247,274.01171875,1.0,True
80000,-0.2697277982587696,-0.11161921700695433,313.15234375,1.0,True
90000,-0.2673680089859781,-0.10894666549542864,353.32421875,1.0,True
100000,-0.26904645834279545,-0.11036038607855517,392.33984375,1.0,True
