n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.03843283653259277,-0.04642844200134277,0.0390625,125.03515625,False
20,-0.047661662101745605,-0.059532999992370605,0.0546875,124.890625,False
30,-0.09783267974853516,-0.11060428619384766,0.09765625,119.03125,False
40,-0.13923406600952148,-0.16549444198608398,0.1484375,116.88671875,False
50,-0.1668188174565633,-0.20453345775604248,0.1953125,115.01171875,False
60,-0.20448219776153564,-0.23348915576934814,0.21484375,109.36328125,False
70,-0.17872458034091526,-0.22304797172546387,0.23828125,113.98828125,False
80,-0.27452601326836484,-0.3377194404602051,0.37109375,104.8828125,False
90,-0.2663544813791911,-0.3212454319000244,0.296875,107.984375,False
100,-0.28608838717142737,-0.36640048027038574,0.3984375,106.86328125,False
200,-0.4820851882298789,-0.6169296503067017,0.8125,84.09765625,False
300,-0.5622174739837645,-0.7305066585540771,1.046875,74.34375,False
400,-0.6376621447669135,-0.8563192356957329,1.62109375,62.328125,False
500,-0.6383241328090227,-0.8695650605766141,1.87890625,55.65234375,False
600,-0.6077807695038464,-0.9074836307101779,2.375,53.859375,False
700,-0.5710638124331866,-0.8585868718889025,2.6484375,46.66796875,False
800,-0.5689398141674986,-0.830130330840476,3.15625,42.0703125,False
900,-0.5160822397673214,-0.787018415647359,3.69140625,37.953125,False
1000,-0.5022577175826144,-0.7729395894230567,3.9921875,34.27734375,False
2000,-0.37992584741933955,-0.5116531301270645,7.80859375,14.2578125,False
3000,-0.3478984384066289,-0.40703615712573615,11.296875,7.0625,False
4000,-0.31850953351349026,-0.31840768564044075,15.85546875,3.05078125,True
5000,-0.3161248144058044,-0.2808914976712108,19.69921875,2.11328125,True
6000,-0.3032648744701853,-0.24743465871213072,23.5625,1.51953125,True
7000,-0.30023608971373794,-0.23448406939186683,27.859375,1.33984375,True
8000,-0.2924033727188704,-0.21948552272764402,31.14453125,1.2265625,True
9000,-0.2900492041229726,-0.2104009049472232,35.81640625,1.12890625,True
10000,-0.2823017203748058,-0.196821021125098,39.15234375,1.08984375,True
20000,-0.27967246760930214,-0.16661292136245648,77.7578125,1.0078125,True
30000,-0.2733698985886333,-0.1496744197196916,117.375,1.0,True
40000,-0.27311709865139655,-0.14238571938131803,156.2578125,1.0,True
50000,-0.26713255534138747,-0.13764150882338072,195.6875,1.0,True
60000,-0.26910301343018417,-0.13661130823456605,234.9453125,1.0,True
70000,-0.2724306289788795,-0.13811581798587416,271.94921875,1.0,True
80000,-0.27095448930852734,-0.13492475825669367,313.390625,1.0,True
90000,-0.269108874654925,-0.13318737605142214,353.93359375,1.0,True
100000,-0.269652357937959,-0.1323076778568523,388.8125,1.0,True
