n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.03343212604522705,-0.05107128620147705,0.04296875,127.8203125,False
20,-0.05677676200866699,-0.08357119560241699,0.0703125,127.08984375,False
30,-0.0642702579498291,-0.1002810001373291,0.09765625,128.0,False
40,-0.10470864507887098,-0.15538477897644043,0.15234375,126.42578125,False
50,-0.14858508110046387,-0.22863268852233887,0.21875,128.3828125,False
60,-0.19192016124725342,-0.2790631055831909,0.25390625,127.1875,False
70,-0.17542371484968397,-0.2747296094894409,0.28125,127.63671875,False
80,-0.22436463832855225,-0.33273255825042725,0.3203125,124.22265625,False
90,-0.24065866735246447,-0.375590443611145,0.38671875,126.87109375,False
100,-0.30398040347629124,-0.46506404876708984,0.4921875,124.88671875,False
200,-0.37241999997033015,-0.6236435174942017,0.796875,124.87890625,False
300,-0.4509254434373643,-0.7574038505554199,1.20703125,112.0078125,False
400,-0.4654484040060161,-0.8410780871355975,1.58203125,116.26171875,False
500,-0.468878341564516,-0.8962899180929136,1.9140625,112.74609375,False
600,-0.41393796909963737,-0.8430259862238046,2.29296875,112.2578125,False
700,-0.38003295964394573,-0.8347254898542718,2.7109375,113.91015625,False
800,-0.3298274332271413,-0.7911009427190998,3.19140625,110.546875,False
900,-0.3164319297198905,-0.7720783787957173,3.578125,112.96875,False
1000,-0.2815900990381984,-0.7450798754155524,3.9609375,119.7734375,False
2000,-0.14832854393678407,-0.4410868641106908,8.0234375,96.2890625,False
3000,-0.11802747557452277,-0.3012198775805833,11.6796875,73.984375,False
4000,-0.08723295476536239,-0.22503443681342855,15.66015625,77.89453125,False
5000,-0.075286527918791,-0.180964621180824,19.234375,63.47265625,False
6000,-0.071930440496901,-0.14780624649516874,23.72265625,51.25,False
7000,-0.06254548837649002,-0.12541655326281467,27.6015625,49.66796875,False
8000,-0.06027668816705926,-0.11073667031983808,31.32421875,40.3828125,False
9000,-0.057621861486449925,-0.09766106240245181,35.32421875,33.7421875,False
10000,-0.05296143782247871,-0.088483195604593,39.6640625,32.93359375,False
20000,-0.04503268793176823,-0.048190153275047325,78.08984375,7.38671875,False
30000,-0.040080848569835244,-0.03345588014073539,116.32421875,2.7109375,True
40000,-0.038797875775784106,-0.02611577753219895,156.12109375,1.33984375,True
50000,-0.03594910012826341,-0.021893632158717754,196.84765625,1.12109375,True
60000,-0.036861445504908455,-0.019159239767322155,234.20703125,1.01953125,True
70000,-0.037374648989430076,-0.01685642138578687,272.00390625,1.0078125,True
80000,-0.03658086660954174,-0.01616344740094498,312.81640625,1.00390625,True
90000,-0.03545596627062373,-0.014558913033461986,355.04296875,1.0,True
100000,-0.03550023414921102,-0.013588566334217836,390.359375,1.0,True
