n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.08223022460937501,-0.3158648681640626,10.0,122.10546875,False
20,-0.03810272216796876,-0.1605728149414063,20.0,134.91796875,False
30,-0.02705763075086805,-0.10750793457031241,30.0,126.80859375,False
40,-0.02041778564453126,-0.07971008300781254,40.0,125.80078125,False
50,-0.015413403320312503,-0.0647917236328125,50.0,134.0546875,False
60,-0.014006890190972208,-0.05454701741536458,60.0,126.96875,False
70,-0.011414570711096937,-0.046001599370216834,70.0,130.90625,False
80,-0.009727325439453122,-0.04010345458984375,80.0,133.7421875,False
90,-0.009263456368152003,-0.036311931845582526,90.0,123.8984375,False
100,-0.008496398925781246,-0.032341308593750014,100.0,119.390625,False
200,-0.0036770935058593737,-0.016128265380859385,200.0,137.265625,False
300,-0.002507351345486111,-0.010610843912760423,300.0,135.69921875,False
400,-0.0020682006835937494,-0.00831022033691406,400.0,126.3671875,False
500,-0.00157408056640625,-0.006436003417968747,500.0,132.7734375,False
600,-0.0014018907335069445,-0.005482222493489582,600.0,123.80859375,False
700,-0.0011213867187499997,-0.004685864008689412,700.0,132.4375,False
800,-0.0009562789916992195,-0.004149896240234378,800.0,136.24609375,False
900,-0.0008916264286747687,-0.0036362577461901994,900.0,129.2109375,False
1000,-0.0007900390625000004,-0.003265114501953128,1000.0,128.2890625,False
2000,-0.0004281802978515625,-0.0016354737548828124,2000.0,120.1953125,False
3000,-0.0002813695203993055,-0.0010758439398871522,3000.0,120.984375,False
4000,-0.00020353039550781278,-0.0008284328613281257,4000.0,125.95703125,False
5000,-0.00016143825195312505,-0.0006501492285156248,5000.0,128.24609375,False
6000,-0.00014503129069010412,-0.0005511703152126739,6000.0,122.70703125,False
7000,-0.00012173753388073985,-0.0004745389578683031,7000.0,122.2421875,False
8000,-0.00010060296630859373,-0.0004202745971679688,8000.0,128.61328125,False
9000,-9.316544294945989e-05,-0.0003660118815104166,9000.0,122.4140625,False
10000,-7.639797851562501e-05,-0.0003200796289062498,10000.0,135.078125,False
20000,-3.8622802734374974e-05,-0.00016577940185546865,20000.0,130.82421875,False
30000,-2.6844925672743073e-05,-0.0001077416731770833,30000.0,130.1875,False
40000,-2.12402001953125e-05,-7.850262939453125e-05,40000.0,124.296875,False
50000,-1.6123472656250003e-05,-6.560762792968746e-05,50000.0,126.625,False
60000,-1.4073527289496519e-05,-5.359090386284728e-05,60000.0,127.2421875,False
70000,-1.1664240174585436e-05,-4.6617941844706614e-05,70000.0,128.16015625,False
80000,-9.628106689453123e-06,-4.181355163574215e-05,80000.0,129.4921875,False
90000,-8.907471064814815e-06,-3.5832421633873444e-05,90000.0,134.61328125,False
100000,-8.00518203125e-06,-3.2762131347656224e-05,100000.0,129.09375,False
