n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.04379010200500488,-0.06499981880187988,0.0546875,127.6796875,False
20,-0.054422736167907715,-0.07892835140228271,0.06640625,127.2265625,False
30,-0.08232283592224121,-0.12050032615661621,0.10546875,127.3203125,False
40,-0.10047948360443115,-0.15052831172943115,0.14453125,126.62890625,False
50,-0.1500457525253296,-0.2256377935409546,0.203125,127.08203125,False
60,-0.15509366989135742,-0.23627042770385742,0.23046875,127.421875,False
70,-0.17737436294555664,-0.27033090591430664,0.2734375,127.32421875,False
80,-0.2367344299952189,-0.33291566371917725,0.31640625,121.90234375,False
90,-0.23456793361239964,-0.37100863456726074,0.37890625,128.8359375,False
100,-0.25536421934763587,-0.40904057025909424,0.43359375,128.3359375,False
200,-0.3684662781821357,-0.6095639276504516,0.87890625,118.484375,False
300,-0.4163638342751396,-0.73119056224823,1.12109375,121.59375,False
400,-0.46235662831200514,-0.8492115884357029,1.5390625,118.55078125,False
500,-0.453452379860305,-0.8528820243173715,1.8359375,114.38671875,False
600,-0.40740033870921943,-0.8506166360924302,2.3125,117.16015625,False
700,-0.38787288719834667,-0.8379404099349801,2.6328125,112.0546875,False
800,-0.3582326976409432,-0.8246138265769848,3.109375,114.0234375,False
900,-0.3217915702785224,-0.7766543612404473,3.65234375,107.796875,False
1000,-0.27563383394718527,-0.7206399314654025,3.94921875,116.71484375,False
2000,-0.14492771237680477,-0.44961702233573864,7.77734375,102.81640625,False
3000,-0.10828483033929404,-0.30992452165401524,11.56640625,87.59765625,False
4000,-0.09113299145931124,-0.22829611544347056,15.51171875,66.703125,False
5000,-0.07548831317037738,-0.18091394564115343,19.44140625,63.1328125,False
6000,-0.07165013781388625,-0.14940969615856323,23.26953125,50.4921875,False
7000,-0.0648437781896127,-0.130320679972228,27.5546875,46.12890625,False
8000,-0.058291932457370826,-0.11060656183033032,31.0390625,45.03515625,False
9000,-0.058156801110201876,-0.09985665929031588,35.44140625,32.47265625,False
10000,-0.05589965813402009,-0.08898843463598706,39.765625,31.44140625,False
20000,-0.042283063812566,-0.04688178898227325,77.515625,9.56640625,False
30000,-0.04143199947481961,-0.03338872979402236,117.71484375,2.60546875,True
40000,-0.03834768592837509,-0.0259722657769928,155.65234375,1.44921875,True
50000,-0.0367340391839124,-0.02259355996606132,197.21875,1.11328125,True
60000,-0.03688313254050412,-0.01951364291491686,233.91015625,1.01953125,True
70000,-0.035664114989743693,-0.017233532335978023,273.28515625,1.00390625,True
80000,-0.036461921059157264,-0.016230387768483852,313.3046875,1.00390625,True
90000,-0.034787686412086335,-0.014784753865650396,354.01171875,1.0,True
100000,-0.03455490054965693,-0.013871894299960512,389.2578125,1.0,True
