n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.2234262179787737,-0.7188925168844035,4.25,122.8359375,False
20,-0.1009749669387489,-0.38234512553643246,8.6953125,126.32421875,False
30,-0.0756220094378934,-0.26926483246545513,12.55859375,113.4609375,False
40,-0.06321826645065888,-0.1928366802790657,17.29296875,100.4453125,False
50,-0.048127547472285266,-0.15932600430324545,21.33203125,109.75,False
60,-0.03929061095823972,-0.1307877691141145,26.0078125,104.44921875,False
70,-0.03826506447825154,-0.11196850835572407,29.78125,92.73828125,False
80,-0.033373040337695996,-0.0957037089117333,34.5234375,90.69921875,False
90,-0.028091258423258575,-0.08617483332690044,38.90234375,93.3203125,False
100,-0.02938119384521506,-0.07564584498871199,43.453125,80.32421875,False
200,-0.01909126820686936,-0.03881920099815365,86.50390625,47.05859375,False
300,-0.016256429100352607,-0.026049615480384248,129.73828125,29.5546875,False
400,-0.01499440210437338,-0.020925334376709428,171.296875,18.71484375,False
500,-0.013719891153917264,-0.0167968913360838,216.921875,12.94921875,False
600,-0.013411901600593178,-0.014114760629203995,258.73046875,8.0546875,False
700,-0.012577910843556517,-0.01212218362715501,301.171875,4.03125,True
800,-0.012884925050393457,-0.011040064306292782,345.140625,2.8984375,True
900,-0.01209278480110893,-0.009997647284091509,388.69140625,2.3203125,True
1000,-0.012481279985895308,-0.009024110662474341,430.578125,1.59765625,True
2000,-0.011277749430100011,-0.005249284675733755,861.27734375,1.0078125,True
3000,-0.010750984727831274,-0.0040232756949893375,1290.4140625,1.0,True
4000,-0.010775774951671728,-0.0034576993142758795,1717.7421875,1.0,True
5000,-0.010485224465305198,-0.00300471760767567,2151.79296875,1.0,True
6000,-0.01072987386730878,-0.0028120854933284117,2588.4609375,1.0,True
7000,-0.01062360876882504,-0.0026426561069289884,3012.9140625,1.0,True
8000,-0.010685471086725355,-0.0025022187862294314,3439.77734375,1.0,True
9000,-0.0104275448283827,-0.0023831191799464435,3875.1875,1.0,True
10000,-0.010398443199560748,-0.0022902787368258115,4301.890625,1.0,True
20000,-0.010385841985162831,-0.0019832908253243514,8604.81640625,1.0,True
30000,-0.010417282639615309,-0.0018551762749727146,12919.25,1.0,True
40000,-0.010319204392369977,-0.001866025165296716,17212.71484375,1.0,True
50000,-0.010395374144486408,-0.0018245715041664264,21521.2265625,1.0,True
60000,-0.010291102797787671,-0.0018055784556981916,25830.0234375,1.0,True
70000,-0.010334418518392062,-0.001832289515637376,30128.72265625,1.0,True
80000,-0.010345832204495604,-0.0017906578862462463,34444.2734375,1.0,True
90000,-0.010321275063083411,-0.0017957494654820385,38748.296875,1.0,True
100000,-0.010303696506574023,-0.0018083132125521818,43055.265625,1.0,True
