n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.008461713790893555,-0.009285688400268555,0.0078125,127.11328125,False
20,-0.01271200180053711,-0.01857137680053711,0.015625,127.9140625,False
30,-0.006356000900268555,-0.009285688400268555,0.0078125,127.984375,False
40,-0.01521444320678711,-0.01857137680053711,0.015625,127.02734375,False
50,-0.02392446994781494,-0.03249990940093994,0.02734375,126.76953125,False
60,-0.053490519523620605,-0.060356974601745605,0.05078125,122.9375,False
70,-0.019246935844421387,-0.023214221000671387,0.01953125,126.765625,False
80,-0.06134605407714844,-0.07346153259277344,0.06640625,123.2890625,False
90,-0.07006025314331055,-0.09285688400268555,0.078125,124.55859375,False
100,-0.08270704746246338,-0.10513746738433838,0.09765625,122.9765625,False
200,-0.11745834350585938,-0.14585494995117188,0.13671875,120.40625,False
300,-0.19209623336791992,-0.23627042770385742,0.23046875,112.88671875,False
400,-0.22084391117095947,-0.2883793115615845,0.26953125,116.1484375,False
500,-0.24478638172149658,-0.3073474168777466,0.2890625,111.1484375,False
600,-0.2806987762451172,-0.3583354949951172,0.39453125,106.20703125,False
700,-0.2857147455215454,-0.3583313226699829,0.3515625,106.765625,False
800,-0.33187803957197404,-0.43489181995391846,0.515625,101.16015625,False
900,-0.3772820499208238,-0.5118018388748169,0.5703125,104.58203125,False
1000,-0.3770725991990831,-0.5165667533874512,0.59375,106.26953125,False
2000,-0.5118007262547812,-0.7497869729995728,1.3046875,83.61328125,False
3000,-0.5465542756186594,-0.8592846494250829,2.03125,70.3671875,False
4000,-0.5347840602537881,-0.8472647917363769,2.5390625,63.33203125,False
5000,-0.4948471282020449,-0.8460275495079369,3.03125,61.33984375,False
6000,-0.44635983535461937,-0.7790920721634593,3.62109375,55.91796875,False
7000,-0.4134231702192328,-0.7096483858168109,4.58984375,44.64453125,False
8000,-0.37988692457687645,-0.6487458158014326,5.171875,40.15234375,False
9000,-0.34113603119087144,-0.5880178325768087,5.94140625,40.38671875,False
10000,-0.3194512351969953,-0.5567373908906127,6.6953125,35.93359375,False
20000,-0.25790540889658164,-0.29943606736536493,13.203125,8.375,False
30000,-0.24268007822557353,-0.2239204133341039,19.34375,3.109375,True
40000,-0.23117515874318428,-0.1782416995785563,26.4921875,1.7109375,True
50000,-0.21262046036495014,-0.15393894157080093,33.171875,1.34765625,True
60000,-0.2125134088876006,-0.13783589860786838,38.77734375,1.1640625,True
70000,-0.21060399240630745,-0.12324751426483238,46.25390625,1.02734375,True
80000,-0.20486909823109986,-0.1178687623917718,52.7265625,1.03125,True
90000,-0.2036001246333339,-0.10964650680283763,59.40625,1.02734375,True
100000,-0.20500282954023702,-0.10562591623179082,65.90625,1.00390625,True
