n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.13610614670647514,-0.15620875358581543,0.1484375,116.23828125,False
20,-0.26032986905839706,-0.31001079082489014,0.328125,104.0703125,False
30,-0.4059665600458781,-0.4821358919143677,0.52734375,91.5625,False
40,-0.45163773165808785,-0.5435346364974976,0.6015625,88.74609375,False
50,-0.4777234660254584,-0.5914709568023682,0.71875,85.19140625,False
60,-0.523616648779975,-0.6629006385803223,1.015625,73.65234375,False
70,-0.6179443248112998,-0.7805582571029663,1.25,61.30078125,False
80,-0.6315575138727825,-0.806658730506897,1.328125,59.7421875,False
90,-0.6282116503185696,-0.8186377096176147,1.54296875,55.82421875,False
100,-0.6692633162604438,-0.8783529429965549,1.81640625,52.13671875,False
200,-0.5595049103948083,-0.8166710461678749,3.4921875,34.66796875,False
300,-0.5200059344968897,-0.7133015054951863,5.1171875,21.5234375,False
400,-0.45857953052838046,-0.611970407977484,6.5078125,13.98828125,False
500,-0.430281926205844,-0.48876468463384465,8.68359375,10.01171875,False
600,-0.41594783517878053,-0.4789664334413943,9.9375,6.07421875,False
700,-0.38156743200078896,-0.4232945231049135,11.5703125,4.890625,False
800,-0.3786954565470307,-0.3888634555139683,13.31640625,4.12109375,False
900,-0.37412656310904147,-0.35061914102356595,15.32421875,3.1171875,True
1000,-0.35448205673229394,-0.33570285281652273,16.921875,2.66015625,True
2000,-0.3502642691624709,-0.24744197846317476,33.5546875,1.11328125,True
3000,-0.3379509624413105,-0.22153406405157355,50.2109375,1.015625,True
4000,-0.3339427453767931,-0.20666016432973675,67.69140625,1.00390625,True
5000,-0.332461429658744,-0.1947645737814695,83.79296875,1.0,True
6000,-0.33269284516715936,-0.18751848182724284,100.46484375,1.0,True
7000,-0.3287227820233062,-0.1817088211163854,118.22265625,1.0,True
8000,-0.32928097677079515,-0.17996246524638057,134.6640625,1.0,True
9000,-0.3286747942267315,-0.17771724730528587,151.23046875,1.0,True
10000,-0.32752614936896896,-0.175048946556862,167.59375,1.0,True
20000,-0.32847770439396007,-0.16757978172713212,337.20703125,1.0,True
30000,-0.3276069666419048,-0.1647630798435884,503.75,1.0,True
40000,-0.3272509097711808,-0.16415052658416082,671.04296875,1.0,True
50000,-0.325332102925541,-0.16142307702516231,840.8984375,1.0,True
60000,-0.32560530047620534,-0.16230508001902585,1004.3359375,1.0,True
70000,-0.32453482264357364,-0.16258359301495617,1176.54296875,1.0,True
80000,-0.3253034526772223,-0.1611669972406301,1346.2734375,1.0,True
90000,-0.3244095041694067,-0.16090085402110899,1514.0078125,1.0,True
100000,-0.3253025745872049,-0.16176739355506936,1683.0390625,1.0,True
