n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.24920105361073458,-0.716605604522082,4.2734375,116.46484375,False
20,-0.10700266148330283,-0.38590233580323124,8.8671875,121.49609375,False
30,-0.07278454128378674,-0.2668569050891065,12.765625,117.3359375,False
40,-0.058592632889653135,-0.19275927375416355,17.1953125,106.49609375,False
50,-0.04758492053042841,-0.15494868441376117,21.53515625,105.1015625,False
60,-0.04080828447577008,-0.12936139724732917,26.109375,102.12109375,False
70,-0.037067149767418706,-0.11296691243773556,29.7421875,98.98828125,False
80,-0.03535165890614436,-0.09671266116007214,34.57421875,84.13671875,False
90,-0.03281176681993347,-0.08693128375698797,39.0546875,79.66015625,False
100,-0.030685572264298966,-0.07688137206764109,43.53125,72.48046875,False
200,-0.0201868123679921,-0.03881540961317903,85.8984375,46.8359375,False
300,-0.015711320052793614,-0.02670587381026683,129.09765625,33.03515625,False
400,-0.01573321105344849,-0.020855913128376796,171.609375,13.8125,False
500,-0.01395539604786405,-0.01690297346685366,215.90625,10.84765625,False
600,-0.013651665765606402,-0.014550275554436932,257.75,7.08203125,False
700,-0.012925717904263617,-0.012260932863762843,302.13671875,4.20703125,True
800,-0.012212941497131232,-0.010914364216361569,344.52734375,3.46484375,True
900,-0.012334193978419387,-0.009955346610044338,389.10546875,2.69921875,True
1000,-0.011910054247965419,-0.009180665561795344,430.7265625,2.4921875,True
2000,-0.011164018422138551,-0.005411670125294024,857.96875,1.00390625,True
3000,-0.010980011390537383,-0.004044288382976422,1290.69921875,1.0,True
4000,-0.010690354040489116,-0.003450066024049084,1720.94140625,1.0,True
5000,-0.010881091296632235,-0.0031065749515010125,2152.9453125,1.0,True
6000,-0.01057656846877602,-0.002821543433837955,2586.3671875,1.0,True
7000,-0.010572342689691561,-0.0026288513120180912,3012.1875,1.0,True
8000,-0.0103332656896321,-0.0024672507117241543,3441.04296875,1.0,True
9000,-0.010567347527496987,-0.0023318538466666587,3873.2578125,1.0,True
10000,-0.010636292982097608,-0.002256457465516599,4307.4921875,1.0,True
20000,-0.010458783801109433,-0.0019158271280485248,8609.0546875,1.0,True
30000,-0.010322605960807538,-0.0017860456642920747,12917.9296875,1.0,True
40000,-0.010410414334023822,-0.0017004184521903244,17224.0546875,1.0,True
50000,-0.010315015604774238,-0.0016382608490793235,21520.57421875,1.0,True
60000,-0.010321943319587868,-0.0016359596372805397,25828.00390625,1.0,True
70000,-0.010312012192495274,-0.0015911479709522342,30125.27734375,1.0,True
80000,-0.01030354026427771,-0.0015946546227364822,34440.2265625,1.0,True
90000,-0.01031121586444669,-0.0015787967411787312,38726.90625,1.0,True
100000,-0.010307716418805643,-0.001565957480080355,43055.109375,1.0,True
