n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,-0.5195057307349311,-0.9118472088707817,1.56640625,111.125,False
20,-0.3431219532376243,-0.8019215695603907,3.375,107.65234375,False
30,-0.25668317103081156,-0.6565135549795644,4.9921875,94.96875,False
40,-0.18864204611293212,-0.5075840304309466,6.77734375,92.28515625,False
50,-0.1685399192688017,-0.4443450394923137,8.04296875,84.4140625,False
60,-0.12306249528507976,-0.34378812443568213,10.3203125,78.890625,False
70,-0.12129028568819224,-0.3000710157228836,11.796875,69.69921875,False
80,-0.11292278146640887,-0.26536048512942445,13.3046875,63.46875,False
90,-0.106972318017457,-0.2259966325433808,15.171875,56.14453125,False
100,-0.09953869539216637,-0.2055230447905562,16.9453125,53.0859375,False
200,-0.0748574549411613,-0.1059294402904245,33.98828125,20.6796875,False
300,-0.06662122931016556,-0.07297549236902919,50.6796875,7.796875,False
400,-0.06177911288418693,-0.05882175976209889,66.3671875,4.13671875,True
500,-0.06069020614917626,-0.04722832656260846,84.29296875,2.3671875,True
600,-0.05750677854896849,-0.041840448482313844,99.95703125,1.43359375,True
700,-0.057348823718742455,-0.0364698988698841,116.65234375,1.234375,True
800,-0.05520816662414559,-0.03276752804274029,135.125,1.10546875,True
900,-0.05647717155451636,-0.030305589307078207,151.82421875,1.01171875,True
1000,-0.05668345517240882,-0.028243179944296475,167.87890625,1.00390625,True
2000,-0.05471771204078691,-0.01853052786148404,335.28125,1.0,True
3000,-0.05277732074563381,-0.015423849508987923,503.28125,1.0,True
4000,-0.05199137630407099,-0.013766541617200905,671.32421875,1.0,True
5000,-0.0517936735591934,-0.012746405449251673,835.984375,1.0,True
6000,-0.05188244647748764,-0.012214470586171736,1009.4921875,1.0,True
7000,-0.05131533912103502,-0.011876683965672034,1174.48046875,1.0,True
8000,-0.05187593343517144,-0.011657582245823918,1340.546875,1.0,True
9000,-0.051367477525191496,-0.011264771767569591,1510.68359375,1.0,True
10000,-0.05142266220711441,-0.011111478747315759,1674.31640625,1.0,True
20000,-0.05158695988802935,-0.01058084493916851,3355.2890625,1.0,True
30000,-0.05143302828915877,-0.010236206884424524,5032.18359375,1.0,True
40000,-0.05109696463162079,-0.010185402402613923,6703.29296875,1.0,True
50000,-0.05127573666959227,-0.010132337977213263,8393.3125,1.0,True
60000,-0.051005966969598734,-0.010050239359051964,10066.91015625,1.0,True
70000,-0.051204429073366725,-0.010140430244955248,11737.0234375,1.0,True
80000,-0.051206098715006934,-0.010062860554469243,13429.28515625,1.0,True
90000,-0.05113611221948152,-0.010045156531223641,15104.7890625,1.0,True
100000,-0.05111520279824424,-0.010107840404328734,16781.16796875,1.0,True
