n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.19711434009106754,0.1515339508925789,0.03125,132.0,False
20,0.6159823127845857,0.4735435965393092,0.10546875,140.5,False
30,0.6406216052959691,0.4924853404008816,0.10546875,141.0,False
40,0.7884573603642696,0.6061358035703156,0.1328125,144.0,False
50,1.158046748035021,0.8902619614939005,0.203125,151.5,False
60,1.4783575506830053,1.1365046316943415,0.26171875,158.0,False
70,1.453718258171622,1.117562887832769,0.25390625,157.5,False
80,1.8972255233765234,1.4585142773410729,0.3671875,166.5,False
90,1.8479469383537566,1.420630789617928,0.34375,165.5,False
100,1.8479469383537566,1.420630789617928,0.3515625,165.5,False
200,3.2523866115026223,2.500310189727551,0.72265625,194.0,False
300,4.582908407117339,3.5231643582524503,1.13671875,221.0,False
400,4.977137087299477,3.8262322600376057,1.53515625,229.0,False
500,5.223530012413313,4.015649698653328,1.80859375,234.0,False
600,5.519201522549917,4.242950624992194,2.2734375,240.0,False
700,5.814873032686521,4.470251551331061,2.55078125,246.0,False
800,6.036626665288973,4.640727246085211,2.98046875,250.5,False
900,6.036626665288973,4.640727246085211,3.59765625,250.5,False
1000,6.1598231278458915,4.735435965393072,3.70703125,253.0,False
2000,6.307658882914193,4.849086428562505,7.68359375,256.0,False
3000,6.307658882914193,4.849086428562505,11.53125,256.0,False
4000,6.307658882914193,4.849086428562505,15.88671875,256.0,False
5000,6.307658882914193,4.849086428562505,19.83984375,256.0,False
6000,6.307658882914193,4.849086428562505,23.18359375,256.0,False
7000,6.307658882914193,4.849086428562505,27.50390625,256.0,False
8000,6.307658882914193,4.849086428562505,31.19921875,256.0,False
9000,6.307658882914193,4.849086428562505,35.6796875,256.0,False
10000,6.307658882914193,4.849086428562505,38.8515625,256.0,False
20000,6.307658882914193,4.849086428562505,77.66796875,256.0,False
30000,6.307658882914193,4.849086428562505,117.68359375,256.0,False
40000,6.307658882914193,4.849086428562505,156.875,256.0,False
50000,6.307658882914193,4.849086428562505,195.203125,256.0,False
60000,6.307658882914193,4.849086428562505,235.953125,256.0,False
70000,6.307658882914193,4.849086428562505,272.92578125,256.0,False
80000,6.307658882914193,4.849086428562505,310.83984375,256.0,False
90000,6.307658882914193,4.849086428562505,350.6484375,256.0,False
100000,6.307658882914193,4.849086428562505,388.76953125,256.0,False
