n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,4.417878384424959,3.908743063099236,1.62109375,140.1484375,False
20,4.346273320811751,3.944070474309169,3.39453125,130.55859375,False
30,4.089598676512604,3.746015759154825,4.91015625,124.5625,False
40,3.756004388009971,3.461097763530041,6.6875,131.08984375,False
50,3.5581985412009165,3.2924717917324084,8.10546875,131.62890625,False
60,3.3346456162958646,3.0972473840446697,10.20703125,129.32421875,False
70,3.1780936529035344,2.9684078215785896,11.72265625,122.78125,False
80,3.0471317124325514,2.841896379826347,13.4375,133.3984375,False
90,2.920080014347661,2.7275036336271734,15.24609375,131.37109375,False
100,2.791105757531201,2.616038547123351,17.41015625,127.3203125,False
200,2.1565699743369158,2.025469042338349,33.92578125,133.98828125,False
300,1.7946792666900433,1.6930317685374354,50.56640625,126.3671875,False
400,1.5530290759533878,1.4612161977153368,66.63671875,136.66796875,False
500,1.354298733222096,1.2782577870517986,85.0703125,122.171875,False
600,1.2284671812000245,1.1542557143926908,100.10546875,135.16796875,False
700,1.1029199567962005,1.0365596344896026,117.1171875,130.2890625,False
800,1.0008998504823001,0.939343112792688,135.95703125,131.22265625,False
900,0.9164968856754705,0.8587399245755675,152.04296875,126.625,False
1000,0.8557512347277709,0.8014159029810436,167.33984375,122.51171875,False
2000,0.47473097459341296,0.4351714869469287,335.1484375,126.6640625,False
3000,0.3263078409435823,0.29453938246436345,502.38671875,127.6171875,False
4000,0.2460555081701236,0.2186593443721654,669.25390625,129.40625,False
5000,0.19970644785805805,0.17402555556814187,839.49609375,138.625,False
6000,0.169112160919325,0.14610467194051732,1012.04296875,132.0703125,False
7000,0.14766690759054998,0.1264532175636683,1174.76171875,129.87890625,False
8000,0.1317537290050844,0.1124808312508785,1341.08203125,118.71484375,False
9000,0.12113337098982134,0.10177583313374103,1509.890625,136.68359375,False
10000,0.11193739180858896,0.09383923841182795,1676.75390625,132.90625,False
20000,0.0718681135408747,0.059490935134183485,3356.26953125,127.8828125,False
30000,0.05877850673069125,0.04862693375915292,5032.4921875,129.11328125,False
40000,0.05235645180995797,0.0435465502701379,6710.49609375,132.36328125,False
50000,0.047997935639992224,0.04036596525534446,8385.8515625,119.10546875,False
60000,0.046038254603858034,0.03867208234646298,10065.40625,128.65234375,False
70000,0.04408342493483151,0.03741808911329388,11737.81640625,128.80078125,False
80000,0.04257306242999031,0.03640164565293518,13426.234375,127.06640625,False
90000,0.041906847761809016,0.03582732818724535,15098.63671875,135.9375,False
100000,0.040651330872932025,0.0352789334811966,16772.4453125,124.3046875,False
