n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.0,0.0,0.0,128.0,False
20,0.0,0.0,0.0,128.0,False
30,0.0,0.0,0.0,128.0,False
40,0.0,0.0,0.0,128.0,False
50,0.0,0.0,0.0,128.0,False
60,0.0,0.0,0.0,128.0,False
70,0.0,0.0,0.0,128.0,False
80,0.0,0.0,0.0,128.0,False
90,0.0,0.0,0.0,128.0,False
100,0.0,0.0,0.0,128.0,False
200,0.0,0.0,0.0,128.0,False
300,0.0,0.0,0.0,128.0,False
400,0.024639292511383443,0.018941743861572363,0.00390625,128.5,False
500,0.0,0.0,0.0,128.0,False
600,0.024639292511383443,0.018941743861572363,0.00390625,128.5,False
700,0.0,0.0,0.0,128.0,False
800,0.049278585022766885,0.037883487723144725,0.0078125,129.0,False
900,0.024639292511383443,0.018941743861572363,0.00390625,128.5,False
1000,0.024639292511383443,0.018941743861572363,0.00390625,128.5,False
2000,0.049278585022766885,0.037883487723144725,0.0078125,129.0,False
3000,0.049278585022766885,0.037883487723144725,0.0078125,129.0,False
4000,0.024639292511383443,0.018941743861572363,0.00390625,128.5,False
5000,0.12319646255691721,0.09470871930786182,0.01953125,130.5,False
6000,0.14783575506830066,0.11365046316943418,0.0234375,131.0,False
7000,0.07391787753415033,0.056825231584717084,0.01171875,129.5,False
8000,0.09855717004553377,0.07576697544628945,0.015625,130.0,False
9000,0.19711434009106754,0.1515339508925789,0.03125,132.0,False
10000,0.12319646255691721,0.09470871930786182,0.01953125,130.5,False
20000,0.22175363260245098,0.17047569475415125,0.03515625,132.5,False
30000,0.4435072652049018,0.34095138950830256,0.0703125,137.0,False
40000,0.6159823127845857,0.4735435965393092,0.1171875,140.5,False
50000,0.8870145304098033,0.6819027790166049,0.15625,146.0,False
60000,0.813096652875653,0.6250775474318879,0.15625,144.5,False
70000,1.0102109929667205,0.7766114983244665,0.1640625,148.5,False
80000,1.1087681630122541,0.8523784737707558,0.19921875,150.5,False
90000,1.1087681630122541,0.8523784737707558,0.19921875,150.5,False
100000,1.3305217956147048,1.0228541685249068,0.21875,155.0,False
