n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,4.320900971082697,3.859154501942086,4.2734375,182.5625,False
20,3.5421277102755693,3.2144532826473653,8.8671875,190.796875,False
30,3.161754880674436,2.8785833863338466,12.765625,200.06640625,False
40,2.877783026382064,2.6178897511917265,17.1953125,210.8515625,False
50,2.67451312486728,2.429089713235603,21.53515625,221.16015625,False
60,2.4857919761531218,2.2602787493328544,26.109375,221.30859375,False
70,2.3620262661704414,2.1444684872142945,29.7421875,227.390625,False
80,2.2284503528764112,2.0181772530759265,34.57421875,236.48828125,False
90,2.1157520055794707,1.9133454650775006,39.0546875,237.99609375,False
100,2.015230690667592,1.823336958359612,43.53125,235.7734375,False
200,1.4439276692730312,1.2808107760250325,85.8984375,250.13671875,False
300,1.1392558416837535,0.9927433872298143,129.09765625,253.90234375,False
400,0.9574943339474037,0.815939708342941,171.609375,255.73828125,False
500,0.8182631347147259,0.6855216646867621,215.90625,255.8125,False
600,0.728369132689757,0.5972920702116028,257.75,255.98046875,False
700,0.6447504252078505,0.5185351272454415,302.13671875,255.98828125,False
800,0.5892439837496459,0.4653953907079029,344.52734375,255.98828125,False
900,0.5396272819353388,0.41754988186797015,389.10546875,256.0,False
1000,0.4998559680519852,0.38047073012861743,430.7265625,256.0,False
2000,0.3240225960855943,0.21266177178521078,857.96875,256.0,False
3000,0.2689171818478032,0.1602571614010135,1290.69921875,256.0,False
4000,0.24083412819909555,0.1340163216393098,1720.94140625,256.0,False
5000,0.22642000844142568,0.12037926520517235,2152.9453125,256.0,False
6000,0.21463471619908417,0.11002938728520673,2586.3671875,256.0,False
7000,0.20681639047001704,0.10309530412677802,3012.1875,256.0,False
8000,0.200988059997093,0.0980588691018263,3441.04296875,256.0,False
9000,0.19770253092798465,0.09469549957993306,3873.2578125,256.0,False
10000,0.19423947361559943,0.09139733192163851,4307.4921875,256.0,False
20000,0.1789592258853201,0.0779731324550595,8609.0546875,256.0,False
30000,0.17345977074729285,0.07348506312412881,12917.9296875,256.0,False
40000,0.17152337023740497,0.07154736548623901,17224.0546875,256.0,False
50000,0.16927374635357217,0.06989293194179343,21520.57421875,256.0,False
60000,0.16872969534596344,0.06920195599003322,25828.00390625,256.0,False
70000,0.16775450017224378,0.0684917985377486,30125.27734375,256.0,False
80000,0.16736821218492967,0.0679697195732662,34440.2265625,256.0,False
90000,0.16693848341575346,0.06768697598456329,38726.90625,256.0,False
100000,0.16659992737564677,0.06734631763152049,43055.109375,256.0,False
