n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.7702787652126242,0.021345696824126487,0.0546875,128.8515625,False
20,0.9152777934263518,0.02591977471501073,0.06640625,129.30859375,False
30,1.4411839054420343,0.04863648140717145,0.10546875,131.41015625,False
40,1.9352212614618631,0.09214378847454387,0.14453125,134.61328125,False
50,2.7756184536737747,0.1309485559268925,0.203125,133.984375,False
60,2.827872502836261,0.183202605089379,0.23046875,134.12109375,False
70,3.463859501809226,0.25163876317418676,0.2734375,139.3984375,False
80,4.363974722899946,0.2019352230534511,0.31640625,141.453125,False
90,4.4367575746446315,0.31567535197563235,0.37890625,136.6484375,False
100,4.959634648093111,0.3977741091329657,0.43359375,140.03515625,False
200,8.200067267236937,1.0588734393606816,0.87890625,156.50390625,False
300,9.515267885460434,1.493297563614781,1.12109375,155.55859375,False
400,11.423186379640986,2.1457779949784723,1.5390625,165.703125,False
500,12.047454540909738,2.4427362149937144,1.8359375,175.98046875,False
600,12.765303098187875,3.208577228012151,2.3125,186.91015625,False
700,13.0354881824615,3.661844127478519,2.6328125,188.41015625,False
800,13.188392889704806,3.953582268502116,3.109375,190.65625,False
900,13.463900663624406,4.393312597661593,3.65234375,195.62890625,False
1000,12.809039256263265,4.659818110551973,3.94921875,193.43359375,False
2000,12.753190489153877,5.990371324922593,7.77734375,220.93359375,False
3000,12.238077523972692,6.300554420261915,11.56640625,227.28125,False
4000,12.167308880933584,6.634668425602661,15.51171875,242.55078125,False
5000,11.94570071800149,6.688863652214936,19.44140625,245.14453125,False
6000,11.783533892397012,6.716218263472141,23.26953125,249.578125,False
7000,11.63768732400452,6.793395307126882,27.5546875,251.93359375,False
8000,11.412751956635693,6.851246649805328,31.0390625,252.15625,False
9000,11.38279441211487,6.847903846519081,35.44140625,253.7578125,False
10000,11.308476452750986,6.863623361309857,39.765625,254.86328125,False
20000,10.644891248091685,6.812919492985726,77.515625,255.87109375,False
30000,10.39877724784351,6.737911988473789,117.71484375,256.0,False
40000,10.172293658039086,6.691987419038695,155.65234375,256.0,False
50000,10.052522379605865,6.649824154243501,197.21875,256.0,False
60000,9.972131137246633,6.611653707833118,233.91015625,256.0,False
70000,9.888401490861002,6.574953497084406,273.28515625,256.0,False
80000,9.855007328111133,6.551601319729961,313.3046875,256.0,False
90000,9.793008086973085,6.545947790812872,354.01171875,256.0,False
100000,9.741390770586818,6.533067765108044,389.2578125,256.0,False
