n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,1.554869274108822,0.09210937491253766,0.171875,118.70703125,False
20,2.262649181951706,0.22648740227047856,0.3046875,107.70703125,False
30,3.71129646370008,0.6121958239362171,0.5546875,99.8125,False
40,3.8240307489877083,0.6956749112399208,0.625,97.34375,False
50,4.707599269853363,0.8439627894429067,0.75,91.0078125,False
60,5.216290083235431,1.2171045188327867,1.0,76.16796875,False
70,5.293137994404811,1.7097663106803647,1.203125,81.21875,False
80,5.415677949253434,1.6905160726335593,1.2265625,73.69140625,False
90,6.084491715730344,1.9349344336903223,1.4453125,68.1015625,False
100,6.588730027842143,2.6800405425364455,1.87890625,55.640625,False
200,7.2827797740737745,4.27261493618105,3.37890625,35.1171875,False
300,6.689002069603843,5.142415750383451,5.10546875,19.2265625,False
400,6.68122530902781,5.650785924662235,6.6328125,15.35546875,False
500,6.242716956663933,5.968585201551712,8.5390625,10.9453125,False
600,6.16998838502399,6.207192429346778,10.03515625,6.20703125,True
700,6.013836193359624,6.264434447614923,11.421875,4.34765625,True
800,5.955397108862112,6.397900600513959,13.4921875,3.77734375,True
900,5.765285095470077,6.558426510525033,15.6484375,2.66015625,True
1000,5.7687730030131315,6.5262701485954056,16.625,1.9296875,True
2000,5.035603083701233,6.737429740962576,33.4609375,1.015625,True
3000,4.731422582788872,6.728185793785428,50.12890625,1.0,True
4000,4.495235192840179,6.719343320774283,67.25390625,1.0,True
5000,4.379585360121241,6.707299014256907,83.76171875,1.0,True
6000,4.28246269209345,6.6705630627578705,100.7734375,1.0,True
7000,4.151961601382334,6.665500673499459,117.91796875,1.0,True
8000,4.065976295653139,6.613323415465192,135.99609375,1.0,True
9000,4.035553543142486,6.598449977227094,151.078125,1.0,True
10000,3.958041581887434,6.565483474514886,167.23046875,1.0,True
20000,3.6531720230551654,6.4350488682697,336.421875,1.0,True
30000,3.5605435843841704,6.386572912825468,504.49609375,1.0,True
40000,3.483737935733513,6.343988630949485,672.38671875,1.0,True
50000,3.458841217618309,6.316355782031835,840.64453125,1.0,True
60000,3.433305802734482,6.308846019085422,1004.78125,1.0,True
70000,3.3966304390817594,6.2848503947926835,1174.91015625,1.0,True
80000,3.3860915932260403,6.283021019031253,1346.3046875,1.0,True
90000,3.3849196441918936,6.28576926215608,1517.49609375,1.0,True
100000,3.3565060931754274,6.2674256537605935,1682.9765625,1.0,True
