n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.7611306094308558,0.012197541042357995,0.03125,132.0,False
20,2.378533154471425,0.038117315757368715,0.10546875,140.5,False
30,2.473674480650282,0.03964200838766346,0.10546875,141.0,False
40,3.0445224377234252,0.04879016416943195,0.1328125,144.0,False
50,4.471642330406283,0.07166055362385322,0.203125,151.5,False
60,5.708479570731426,0.09148155781768504,0.26171875,158.0,False
70,5.613338244552569,0.08995686518739028,0.25390625,157.5,False
80,7.325882115771998,0.11740133253269587,0.3671875,166.5,False
90,7.135599463414284,0.11435194727210636,0.34375,165.5,False
100,7.135599463414284,0.11435194727210636,0.3515625,165.5,False
200,12.558655055609101,0.20125942719890738,0.72265625,194.0,False
300,17.696286669267373,0.28359282923482415,1.13671875,221.0,False
400,19.218547888129102,0.30798791131954023,1.53515625,229.0,False
500,20.169961149917683,0.3232348376224878,1.80859375,234.0,False
600,21.31165706406398,0.34153114918602484,2.2734375,240.0,False
700,22.453352978210276,0.3598274607495619,2.55078125,246.0,False
800,23.30962491382,0.3735496944222147,2.98046875,250.5,False
900,23.30962491382,0.3735496944222147,3.59765625,250.5,False
1000,23.78533154471429,0.38117315757368847,3.70703125,253.0,False
2000,24.356179501787437,0.390321313355457,7.68359375,256.0,False
3000,24.356179501787437,0.390321313355457,11.53125,256.0,False
4000,24.356179501787437,0.390321313355457,15.88671875,256.0,False
5000,24.356179501787437,0.390321313355457,19.83984375,256.0,False
6000,24.356179501787437,0.390321313355457,23.18359375,256.0,False
7000,24.356179501787437,0.390321313355457,27.50390625,256.0,False
8000,24.356179501787437,0.390321313355457,31.19921875,256.0,False
9000,24.356179501787437,0.390321313355457,35.6796875,256.0,False
10000,24.356179501787437,0.390321313355457,38.8515625,256.0,False
20000,24.356179501787437,0.390321313355457,77.66796875,256.0,False
30000,24.356179501787437,0.390321313355457,117.68359375,256.0,False
40000,24.356179501787437,0.390321313355457,156.875,256.0,False
50000,24.356179501787437,0.390321313355457,195.203125,256.0,False
60000,24.356179501787437,0.390321313355457,235.953125,256.0,False
70000,24.356179501787437,0.390321313355457,272.92578125,256.0,False
80000,24.356179501787437,0.390321313355457,310.83984375,256.0,False
90000,24.356179501787437,0.390321313355457,350.6484375,256.0,False
100000,24.356179501787437,0.390321313355457,388.76953125,256.0,False
