n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.19028265235771394,0.0030493852605894983,0.0078125,129.0,False
20,0.2854239785365709,0.004574077890884248,0.01171875,129.5,False
30,0.3805653047154279,0.0060987705211789965,0.015625,130.0,False
40,0.5708479570731418,0.009148155781768495,0.0234375,131.0,False
50,0.7611306094308558,0.012197541042357995,0.03125,132.0,False
60,1.1416959141462837,0.01829631156353699,0.046875,134.0,False
70,0.8562719356097127,0.013722233672652745,0.03515625,132.5,False
80,1.9979678497559963,0.03201854523618972,0.0859375,138.5,False
90,0.9514132617885697,0.015246926302947494,0.0390625,133.0,False
100,1.2368372403251406,0.01982100419383174,0.05078125,134.5,False
200,2.6639571330079965,0.04269139364825296,0.109375,142.0,False
300,4.186218351869711,0.06708647573296896,0.18359375,150.0,False
400,5.993903549267998,0.0960556357085693,0.296875,159.5,False
500,6.089044875446855,0.09758032833886406,0.296875,160.0,False
600,7.61130609430857,0.12197541042358014,0.3828125,168.0,False
700,8.75300200845485,0.14027172198711718,0.4140625,174.0,False
800,9.989839248779981,0.160092726180949,0.5625,180.5,False
900,11.131535162926257,0.17838903774448606,0.62890625,186.5,False
1000,12.84407903414567,0.20583350508979165,0.7109375,195.5,False
2000,18.076851973982805,0.28969159975600317,1.31640625,223.0,False
3000,21.121374411706263,0.33848176392543533,1.8984375,239.0,False
4000,22.548494304389134,0.36135215337985666,2.59375,246.5,False
5000,23.880472870893147,0.3826978502039832,3.453125,253.5,False
6000,23.880472870893147,0.3826978502039832,3.98828125,253.5,False
7000,24.16589684942972,0.3872719280948675,4.7265625,255.0,False
8000,24.16589684942972,0.3872719280948675,5.3984375,255.0,False
9000,24.356179501787437,0.390321313355457,6.04296875,256.0,False
10000,24.356179501787437,0.390321313355457,6.6328125,256.0,False
20000,24.356179501787437,0.390321313355457,13.32421875,256.0,False
30000,24.356179501787437,0.390321313355457,20.01953125,256.0,False
40000,24.356179501787437,0.390321313355457,26.1875,256.0,False
50000,24.356179501787437,0.390321313355457,32.6796875,256.0,False
60000,24.356179501787437,0.390321313355457,40.08984375,256.0,False
70000,24.356179501787437,0.390321313355457,46.34765625,256.0,False
80000,24.356179501787437,0.390321313355457,51.84375,256.0,False
90000,24.356179501787437,0.390321313355457,59.16796875,256.0,False
100000,24.356179501787437,0.390321313355457,64.37890625,256.0,False
