n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.1551764147770031,0.0030493852605894983,0.0078125,128.703125,False
20,0.32357960137787123,0.0076234631514737455,0.01953125,129.25390625,False
30,0.048333009404575855,0.0015246926302947491,0.00390625,127.89453125,False
40,0.07173716779171642,0.0015246926302947491,0.00390625,128.4453125,False
50,0.562195263140161,0.012197541042357995,0.03125,130.296875,False
60,0.5840747288970068,0.010672848412063245,0.02734375,131.1484375,False
70,0.9458099531161784,0.021345696824126487,0.0546875,132.87109375,False
80,1.1946030014417437,0.024395082084715983,0.0625,133.86328125,False
90,1.0908089813299058,0.02591977471501073,0.06640625,132.03515625,False
100,1.2078297732656087,0.02591977471501073,0.06640625,133.7109375,False
200,2.805655151514814,0.10247485780007992,0.16015625,142.56640625,False
300,2.853894112757257,0.092203423074671,0.16796875,141.16796875,False
400,4.8166921968104885,0.20607299454380038,0.29296875,152.109375,False
500,5.201807316682428,0.2557285108667257,0.328125,154.40234375,False
600,5.205366933400442,0.3295006027461607,0.34375,155.37890625,False
700,6.642783705434966,0.42507896058462974,0.43359375,163.296875,False
800,8.06859673486489,0.6252942291412926,0.5859375,169.69140625,False
900,7.85178489022859,0.7652007652556599,0.625,168.984375,False
1000,8.56145033513098,0.7015538101162773,0.66015625,172.40234375,False
2000,12.775113342374933,1.6298580837653702,1.28515625,202.26171875,False
3000,15.13300624924633,2.5628278141663596,1.83984375,217.62890625,False
4000,16.225509863389558,3.5840184004620967,2.64453125,232.34375,False
5000,16.830353945616366,3.97230972046943,3.33203125,239.453125,False
6000,17.025954300251023,4.4934175532437,3.95703125,246.7890625,False
7000,16.866603421451774,5.051784488799401,4.65234375,247.81640625,False
8000,16.781476214250954,5.236857530302847,5.37890625,249.54296875,False
9000,16.674733065436047,5.45183511538057,6.15234375,252.14453125,False
10000,16.549805987421323,5.740712210315283,7.03515625,254.41015625,False
20000,16.117096333133752,6.271891849733275,12.5546875,255.953125,False
30000,15.804243919588014,6.466470370784328,19.515625,256.0,False
40000,15.4880451502755,6.62525961019335,25.74609375,256.0,False
50000,15.144831538470724,6.636688063033565,33.71875,256.0,False
60000,15.058926228025111,6.661970092493348,39.6484375,256.0,False
70000,15.12428978667045,6.658114945431746,45.25,256.0,False
80000,14.980187926895288,6.660905767660174,52.953125,256.0,False
90000,14.876696680685535,6.635494541949273,60.1015625,256.0,False
100000,14.821628369286463,6.6386391307585715,64.7578125,256.0,False
