n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,9.823855485717841,5.136963802993067,4.25,90.6796875,False
20,8.953713258668973,6.165216247670629,8.6953125,65.0390625,False
30,8.604069845727787,6.4868842435139324,12.55859375,56.15234375,False
40,8.257469096331524,6.709701514139696,17.29296875,48.74609375,False
50,8.105183684142629,6.777507096141582,21.33203125,43.8203125,False
60,7.896162814593176,6.839339328328257,26.0078125,35.79296875,False
70,7.692036461771257,6.849368205633324,29.78125,26.234375,False
80,7.646824983830542,6.904325502627948,34.5234375,26.984375,False
90,7.557554947177681,6.8944058124909775,38.90234375,23.21484375,False
100,7.416846668107567,6.911744519412442,43.453125,21.0078125,False
200,6.818556165288398,6.8257808954133665,86.50390625,7.015625,True
300,6.497668055334119,6.764076638803895,129.73828125,2.13671875,True
400,6.355945185918022,6.701972699702857,171.296875,1.59765625,True
500,6.221868389188692,6.675260316478348,216.921875,1.39453125,True
600,6.117737273863238,6.639104251698189,258.73046875,1.05078125,True
700,6.039263051242439,6.616343419325165,301.171875,1.0,True
800,5.969656490716383,6.595607784154968,345.140625,1.01171875,True
900,5.928679696702149,6.577922187906819,388.69140625,1.0,True
1000,5.868611804208374,6.583595006900809,430.578125,1.0,True
2000,5.702602767817184,6.542408871937311,861.27734375,1.0,True
3000,5.655225390093882,6.552091347729261,1290.4140625,1.0,True
4000,5.617174377166894,6.551277836737802,1717.7421875,1.0,True
5000,5.619684209522035,6.563595369777818,2151.79296875,1.0,True
6000,5.600596420112146,6.566811338205723,2588.4609375,1.0,True
7000,5.588157571174673,6.566657432477643,3012.9140625,1.0,True
8000,5.580473200558462,6.5710343861389395,3439.77734375,1.0,True
9000,5.5799244925954055,6.578357201907391,3875.1875,1.0,True
10000,5.581355340482681,6.580478510780104,4301.890625,1.0,True
20000,5.560288109849267,6.598048059161116,8604.81640625,1.0,True
30000,5.555168601569424,6.600729816769445,12919.25,1.0,True
40000,5.55673067604345,6.606569944894949,17212.71484375,1.0,True
50000,5.549096131929079,6.609667453497137,21521.2265625,1.0,True
60000,5.553060925648254,6.611086227644294,25830.0234375,1.0,True
70000,5.549199803636209,6.612831689371437,30128.72265625,1.0,True
80000,5.550220547338074,6.615012086263233,34444.2734375,1.0,True
90000,5.54940227250544,6.614779290230541,38748.296875,1.0,True
100000,5.548812348953055,6.615371454217061,43055.265625,1.0,True
