n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,3.341851263272544,0.5665081478641262,0.5546875,91.859375,False
20,4.951749499302753,1.5015864837317823,1.1796875,62.8359375,False
30,5.516677693959417,2.317134207784075,1.6953125,48.91015625,False
40,6.063535392898574,3.064487530239742,2.23046875,40.32421875,False
50,6.13586091394789,3.444494147800003,2.6171875,34.67578125,False
60,5.978698579596343,4.321628441600155,3.55078125,20.40625,False
70,5.7644670978781525,4.663065040122916,4.04296875,14.578125,False
80,5.798601280808678,4.974844560814624,4.546875,11.95703125,False
90,5.665549992559809,5.198608326337177,5.22265625,8.53125,False
100,5.552618390851646,5.52948366345315,6.1171875,7.30078125,False
200,4.934172653290875,6.240721972964257,11.80859375,1.60546875,True
300,4.61521307094441,6.463632803826742,17.48046875,1.05859375,True
400,4.353271054409911,6.549220214198399,22.828125,1.0078125,True
500,4.147860825637249,6.558939736525162,28.859375,1.0,True
600,4.0229231239079315,6.598564247121004,33.84765625,1.0,True
700,3.8766678057711537,6.603777276706784,39.6015625,1.0,True
800,3.8232812121531405,6.578881751562231,46.42578125,1.0,True
900,3.7604719914432603,6.644262953738437,52.296875,1.0,True
1000,3.6278970512718676,6.620886890909794,58.0625,1.0,True
2000,3.2090610810982025,6.455677178046466,115.55859375,1.0,True
3000,3.0308145708748793,6.356317621757704,172.62890625,1.0,True
4000,2.9037532695403834,6.298173274845884,230.7421875,1.0,True
5000,2.855263310002277,6.277334944463088,286.98046875,1.0,True
6000,2.8116849068797856,6.235043085614298,346.05078125,1.0,True
7000,2.7580033860880566,6.229731015649574,404.23046875,1.0,True
8000,2.717996676757774,6.194321209709786,460.25,1.0,True
9000,2.6971096055283814,6.1709017017213945,519.109375,1.0,True
10000,2.676522883407609,6.1642601792691,575.06640625,1.0,True
20000,2.5629023598451806,6.085679468725075,1154.55859375,1.0,True
30000,2.5267386200264874,6.063454346652539,1728.53125,1.0,True
40000,2.5122874255830827,6.04910144257453,2304.37109375,1.0,True
50000,2.503225620918039,6.023976528761641,2887.6796875,1.0,True
60000,2.49236920014367,6.021588728479676,3458.078125,1.0,True
70000,2.480421063504481,6.014957475717506,4030.32421875,1.0,True
80000,2.480244294713093,6.012622000141364,4616.37109375,1.0,True
90000,2.4803231066433487,6.0108555143584805,5192.390625,1.0,True
100000,2.4698518376804586,6.003851950594213,5767.01171875,1.0,True
