n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.1332969490201573,0.004574077890884248,0.01171875,127.7265625,False
20,0.16840318660086812,0.004574077890884248,0.01171875,128.3125,False
30,0.048333009404575855,0.0015246926302947491,0.00390625,127.89453125,False
40,0.19333203761830342,0.0060987705211789965,0.015625,127.84375,False
50,0.5433651826439048,0.016771618933242242,0.04296875,128.0,False
60,0.2798206698641796,0.010672848412063245,0.02734375,126.89453125,False
70,0.4085435409934527,0.010672848412063245,0.02734375,129.7734375,False
80,0.7249951410686378,0.022870389454421235,0.05859375,128.08203125,False
90,1.089779750548399,0.03659262312707397,0.09375,126.32421875,False
100,1.113183908935539,0.03659262312707397,0.09375,127.5,False
200,1.3494337436102937,0.07390711151113402,0.12109375,127.90234375,False
300,2.2475001973328173,0.10601970490945714,0.19921875,127.0390625,False
400,3.3456849108898035,0.145166251448333,0.26953125,130.44921875,False
500,3.4650080017909883,0.19427686718809667,0.29296875,131.66796875,False
600,3.729158432714977,0.3297044269828125,0.3671875,133.7734375,False
700,4.062712778311365,0.42726684217553196,0.41015625,130.36328125,False
800,5.095629604871375,0.5376697589757521,0.5234375,129.6640625,False
900,5.242902903603566,0.568897439038373,0.5703125,127.8515625,False
1000,6.113778900729946,0.728872125155359,0.6640625,126.12109375,False
2000,8.484897182077061,1.7731696606048286,1.28515625,133.078125,False
3000,9.590161198151229,2.7484291492571034,1.96484375,119.21484375,False
4000,10.858242268912944,3.645024929809592,2.60546875,131.703125,False
5000,10.951126336845178,4.01856386373428,3.03515625,131.23828125,False
6000,11.20520230676867,4.585761637118452,3.84765625,135.03515625,False
7000,10.856550352453514,4.982299521169825,4.46484375,129.2421875,False
8000,10.759753416236576,5.298287713204881,5.28515625,130.671875,False
9000,10.688794808942506,5.540066977519152,5.97265625,128.9453125,False
10000,10.737541494722693,5.777308534424957,6.734375,135.7421875,False
20000,9.83083923035097,6.518675720147134,12.85546875,123.5703125,False
30000,9.462734313037,6.7856079305049875,19.69921875,128.8203125,False
40000,9.178943700754244,6.851381139384858,26.078125,126.05078125,False
50000,9.065411636811623,6.9040363437343215,33.5078125,139.20703125,False
60000,8.846379546766558,6.90472188705415,39.8515625,133.2265625,False
70000,8.61291396789787,6.902910787278774,45.3203125,120.19921875,False
80000,8.540245009105698,6.8979167980309,52.390625,127.62890625,False
90000,8.49909323621723,6.882999317824816,59.51953125,134.5546875,False
100000,8.34814870503991,6.891080260451409,65.71484375,127.21484375,False
