n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,2.9991408718953783,0.10287627148673428,0.1953125,138.5703125,False
20,4.586383556372728,0.23321009636458476,0.3203125,146.10546875,False
30,6.388526485178775,0.4672744132322206,0.48046875,153.7265625,False
40,8.047100570600003,0.8577331833768859,0.72265625,166.59765625,False
50,9.137022670388847,0.9260637695670415,0.81640625,169.48828125,False
60,9.9683885387181,1.275694044427649,1.0390625,173.609375,False
70,10.904986296748179,1.5842802190694434,1.1953125,181.00390625,False
80,11.389794942109003,1.8124232607846356,1.30859375,185.6015625,False
90,12.757095872516537,2.1082595305542178,1.57421875,192.09375,False
100,13.491306345243947,2.517291512166954,1.76953125,195.88671875,False
200,14.859226552794157,4.475433017201767,3.4375,224.67578125,False
300,14.607720311789912,5.197660500840282,4.96875,231.6953125,False
400,14.603565341785785,5.686848186616023,6.9140625,243.59765625,False
500,14.375014978632587,6.026780663406704,8.30859375,247.05078125,False
600,14.233094408660909,6.211695726318357,10.0859375,251.3359375,False
700,14.008246553341387,6.352301574199087,11.6171875,252.828125,False
800,13.893961029036335,6.527740837026488,13.77734375,253.25,False
900,13.721207842572014,6.584358541482068,15.44140625,254.17578125,False
1000,13.650014511722999,6.604317651741311,16.9609375,255.0546875,False
2000,13.024110621108488,6.809245774743669,33.48828125,255.98828125,False
3000,12.741389580834115,6.797627307043915,49.91015625,256.0,False
4000,12.55066126768583,6.768096275927656,67.52734375,256.0,False
5000,12.36606935773915,6.735120766223285,84.3046875,256.0,False
6000,12.26485614129347,6.7079995740667675,101.95703125,256.0,False
7000,12.172080472257933,6.721051350365616,119.140625,256.0,False
8000,12.089527852377627,6.672101999010644,134.71875,256.0,False
9000,12.033767016235762,6.6703409482531635,152.61328125,256.0,False
10000,11.957771123772934,6.655371159440533,167.4765625,256.0,False
20000,11.686121028177809,6.531342229792737,336.3203125,256.0,False
30000,11.559226729005173,6.4921330807259725,502.98046875,256.0,False
40000,11.491840365186489,6.462852922016793,671.4296875,256.0,False
50000,11.435298435786889,6.447694107013545,839.17578125,256.0,False
60000,11.424946604301487,6.432960742107372,1008.68359375,256.0,False
70000,11.390649707468503,6.426639124520991,1174.58203125,256.0,False
80000,11.384106911412093,6.4199812007770145,1346.6875,256.0,False
90000,11.362324460567478,6.4197950274774955,1513.09765625,256.0,False
100000,11.348951388222929,6.407253119525433,1675.3984375,256.0,False
