n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,10.272451018101133,6.38853093375515,10.0,139.05859375,False
20,9.464129773185608,6.794300405172549,20.0,131.953125,False
30,9.065750950474284,6.895795398679914,30.0,130.50390625,False
40,8.785506754487018,6.911126219656902,40.0,128.19140625,False
50,8.63946658803601,6.899133370368241,50.0,134.5703125,False
60,8.455364464935343,6.916150981674395,60.0,132.71484375,False
70,8.280499208417268,6.88895481974185,70.0,124.33984375,False
80,8.224477001195922,6.856065115497795,80.0,132.92578125,False
90,8.124945540047365,6.843437845249263,90.0,132.328125,False
100,7.986336863247323,6.825373586453215,100.0,122.875,False
200,7.509562504463143,6.691353127248709,200.0,123.65234375,False
300,7.300804460175266,6.639714999599835,300.0,122.21875,False
400,7.223725489448716,6.606353046393933,400.0,136.8125,False
500,7.1068336159374565,6.595944242504572,500.0,121.76953125,False
600,7.069693017152293,6.579375898941698,600.0,128.62890625,False
700,7.036627746799497,6.577337855707855,700.0,133.29296875,False
800,6.99493687819378,6.581560930680913,800.0,123.19140625,False
900,6.974330028497411,6.583610606534313,900.0,126.20703125,False
1000,6.9583547849074625,6.59190417496081,1000.0,127.38671875,False
2000,6.884104392809575,6.627460242975789,2000.0,121.98046875,False
3000,6.872823477829535,6.65777436848929,3000.0,131.22265625,False
4000,6.858729135002909,6.672636820627156,4000.0,127.1484375,False
5000,6.860507025171894,6.688236036531672,5000.0,137.44140625,False
6000,6.8521489052363584,6.696922775080182,6000.0,131.2265625,False
7000,6.845886704846991,6.704706134553361,7000.0,127.26171875,False
8000,6.84534594344904,6.710255678478569,8000.0,130.61328125,False
9000,6.842663413821886,6.717335445889764,9000.0,130.640625,False
10000,6.845704586969521,6.722247651477348,10000.0,138.08984375,False
20000,6.835497863756314,6.74965492141604,20000.0,131.4765625,False
30000,6.831176406973081,6.764484697371705,30000.0,125.0390625,False
40000,6.833768786007996,6.772080105331173,40000.0,137.73046875,False
50000,6.8290752004146675,6.777630285822303,50000.0,123.95703125,False
60000,6.830950326184827,6.781346577725849,60000.0,131.046875,False
70000,6.828152507158461,6.785412668974673,70000.0,122.703125,False
80000,6.830038850427226,6.787406566889164,80000.0,129.91015625,False
90000,6.829044237478671,6.790237672433855,90000.0,124.91015625,False
100000,6.828942246816379,6.791703773385811,100000.0,125.75390625,False
